42 183
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 4 1
1 16 1
1 19 1
1 25 1
1 31 1
2 3 2
2 5 1
2 17 1
2 20 1
2 26 1
2 32 1
3 6 1
3 18 1
3 21 1
3 27 1
3 33 1
4 5 2
4 6 2
4 10 1
4 13 1
4 31 1
4 37 1
5 6 2
5 11 1
5 14 1
5 32 1
5 38 1
6 12 1
6 15 1
6 33 1
6 39 1
7 8 2
7 9 2
7 10 1
7 16 1
7 28 1
7 34 1
7 37 1
8 9 2
8 11 1
8 17 1
8 29 1
8 35 1
8 38 1
9 12 1
9 18 1
9 30 1
9 36 1
9 39 1
10 11 2
10 12 2
10 16 1
10 19 1
10 40 1
11 12 2
11 17 1
11 20 1
11 41 1
12 18 1
12 21 1
12 42 1
13 14 2
13 15 2
13 19 1
13 22 1
13 28 1
13 40 1
14 15 2
14 20 1
14 23 1
14 29 1
14 41 1
15 21 1
15 24 1
15 30 1
15 42 1
16 17 2
16 18 2
16 31 1
16 40 1
17 18 2
17 32 1
17 41 1
18 33 1
18 42 1
19 20 2
19 21 2
19 28 1
19 37 1
20 21 2
20 29 1
20 38 1
21 30 1
21 39 1
22 23 2
22 24 2
22 25 1
22 31 1
22 34 1
22 37 1
23 24 2
23 26 1
23 32 1
23 35 1
23 38 1
24 27 1
24 33 1
24 36 1
24 39 1
25 26 2
25 27 2
25 31 1
25 34 1
26 27 2
26 32 1
26 35 1
27 33 1
27 36 1
28 29 2
28 30 2
28 40 1
29 30 2
29 41 1
30 42 1
31 32 2
31 33 2
32 33 2
34 35 2
34 36 2
34 40 1
35 36 2
35 41 1
36 42 1
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
41 42 2
