120 528
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 6
23 23 6
24 24 6
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 7
83 83 7
84 84 7
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 7
95 95 7
96 96 7
97 97 7
98 98 7
99 99 7
100 100 6
101 101 6
102 102 6
103 103 7
104 104 7
105 105 7
106 106 6
107 107 6
108 108 6
109 109 7
110 110 7
111 111 7
112 112 7
113 113 7
114 114 7
115 115 7
116 116 7
117 117 7
118 118 5
119 119 5
120 120 5
1 2 2
1 3 2
1 13 1
1 16 1
1 58 1
1 79 1
2 3 2
2 14 1
2 17 1
2 59 1
2 80 1
3 15 1
3 18 1
3 60 1
3 81 1
4 5 2
4 6 2
4 25 1
4 37 1
4 70 1
4 85 1
4 94 1
5 6 2
5 26 1
5 38 1
5 71 1
5 86 1
5 95 1
6 27 1
6 39 1
6 72 1
6 87 1
6 96 1
7 8 2
7 9 2
7 16 1
7 28 1
7 58 1
7 76 1
7 100 1
8 9 2
8 17 1
8 29 1
8 59 1
8 77 1
8 101 1
9 18 1
9 30 1
9 60 1
9 78 1
9 102 1
10 11 2
10 12 2
10 37 1
10 52 1
10 91 1
10 109 1
10 115 1
11 12 2
11 38 1
11 53 1
11 92 1
11 110 1
11 116 1
12 39 1
12 54 1
12 93 1
12 111 1
12 117 1
13 14 2
13 15 2
13 34 1
13 43 1
13 106 1
13 109 1
14 15 2
14 35 1
14 44 1
14 107 1
14 110 1
15 36 1
15 45 1
15 108 1
15 111 1
16 17 2
16 18 2
16 34 1
16 91 1
16 103 1
17 18 2
17 35 1
17 92 1
17 104 1
18 36 1
18 93 1
18 105 1
19 20 2
19 21 2
19 79 1
19 97 1
19 109 1
19 118 1
20 21 2
20 80 1
20 98 1
20 110 1
20 119 1
21 81 1
21 99 1
21 111 1
21 120 1
22 23 2
22 24 2
22 28 1
22 46 1
22 49 1
22 82 1
23 24 2
23 29 1
23 47 1
23 50 1
23 83 1
24 30 1
24 48 1
24 51 1
24 84 1
25 26 2
25 27 2
25 34 1
25 43 1
25 67 1
25 85 1
26 27 2
26 35 1
26 44 1
26 68 1
26 86 1
27 36 1
27 45 1
27 69 1
27 87 1
28 29 2
28 30 2
28 46 1
28 76 1
28 100 1
29 30 2
29 47 1
29 77 1
29 101 1
30 48 1
30 78 1
30 102 1
31 32 2
31 33 2
31 43 1
31 52 1
31 76 1
31 82 1
31 94 1
32 33 2
32 44 1
32 53 1
32 77 1
32 83 1
32 95 1
33 45 1
33 54 1
33 78 1
33 84 1
33 96 1
34 35 2
34 36 2
34 52 1
34 61 1
35 36 2
35 53 1
35 62 1
36 54 1
36 63 1
37 38 2
37 39 2
37 73 1
37 100 1
37 115 1
38 39 2
38 74 1
38 101 1
38 116 1
39 75 1
39 102 1
39 117 1
40 41 2
40 42 2
40 49 1
40 58 1
40 67 1
40 82 1
40 103 1
41 42 2
41 50 1
41 59 1
41 68 1
41 83 1
41 104 1
42 51 1
42 60 1
42 69 1
42 84 1
42 105 1
43 44 2
43 45 2
43 58 1
43 64 1
44 45 2
44 59 1
44 65 1
45 60 1
45 66 1
46 47 2
46 48 2
46 64 1
46 79 1
46 118 1
47 48 2
47 65 1
47 80 1
47 119 1
48 66 1
48 81 1
48 120 1
49 50 2
49 51 2
49 67 1
49 91 1
49 112 1
50 51 2
50 68 1
50 92 1
50 113 1
51 69 1
51 93 1
51 114 1
52 53 2
52 54 2
52 73 1
52 88 1
53 54 2
53 74 1
53 89 1
54 75 1
54 90 1
55 56 2
55 57 2
55 61 1
55 82 1
55 94 1
55 97 1
55 112 1
56 57 2
56 62 1
56 83 1
56 95 1
56 98 1
56 113 1
57 63 1
57 84 1
57 96 1
57 99 1
57 114 1
58 59 2
58 60 2
58 61 1
59 60 2
59 62 1
60 63 1
61 62 2
61 63 2
61 97 1
61 106 1
62 63 2
62 98 1
62 107 1
63 99 1
63 108 1
64 65 2
64 66 2
64 103 1
64 115 1
65 66 2
65 104 1
65 116 1
66 105 1
66 117 1
67 68 2
67 69 2
67 79 1
67 112 1
68 69 2
68 80 1
68 113 1
69 81 1
69 114 1
70 71 2
70 72 2
70 79 1
70 94 1
70 106 1
70 112 1
71 72 2
71 80 1
71 95 1
71 107 1
71 113 1
72 81 1
72 96 1
72 108 1
72 114 1
73 74 2
73 75 2
73 82 1
73 100 1
73 106 1
74 75 2
74 83 1
74 101 1
74 107 1
75 84 1
75 102 1
75 108 1
76 77 2
76 78 2
76 91 1
76 97 1
77 78 2
77 92 1
77 98 1
78 93 1
78 99 1
79 80 2
79 81 2
80 81 2
82 83 2
82 84 2
83 84 2
85 86 2
85 87 2
85 88 1
85 91 1
85 109 1
86 87 2
86 89 1
86 92 1
86 110 1
87 90 1
87 93 1
87 111 1
88 89 2
88 90 2
88 103 1
88 109 1
88 115 1
89 90 2
89 104 1
89 110 1
89 116 1
90 105 1
90 111 1
90 117 1
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
94 115 1
95 96 2
95 116 1
96 117 1
97 98 2
97 99 2
97 103 1
98 99 2
98 104 1
99 105 1
100 101 2
100 102 2
101 102 2
103 104 2
103 105 2
104 105 2
106 107 2
106 108 2
107 108 2
109 110 2
109 111 2
110 111 2
112 113 2
112 114 2
112 118 1
113 114 2
113 119 1
114 120 1
115 116 2
115 117 2
116 117 2
118 119 2
118 120 2
119 120 2
