96 414
1 1 5
2 2 5
3 3 5
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 5
47 47 5
48 48 5
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 5
62 62 5
63 63 5
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 5
80 80 5
81 81 5
82 82 7
83 83 7
84 84 7
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 7
95 95 7
96 96 7
1 2 2
1 3 2
1 43 1
1 55 1
1 76 1
2 3 2
2 44 1
2 56 1
2 77 1
3 45 1
3 57 1
3 78 1
4 5 2
4 6 2
4 19 1
4 22 1
4 34 1
4 40 1
4 85 1
5 6 2
5 20 1
5 23 1
5 35 1
5 41 1
5 86 1
6 21 1
6 24 1
6 36 1
6 42 1
6 87 1
7 8 2
7 9 2
7 10 1
7 13 1
7 37 1
7 94 1
8 9 2
8 11 1
8 14 1
8 38 1
8 95 1
9 12 1
9 15 1
9 39 1
9 96 1
10 11 2
10 12 2
10 58 1
10 79 1
10 88 1
10 91 1
11 12 2
11 59 1
11 80 1
11 89 1
11 92 1
12 60 1
12 81 1
12 90 1
12 93 1
13 14 2
13 15 2
13 19 1
13 37 1
13 46 1
14 15 2
14 20 1
14 38 1
14 47 1
15 21 1
15 39 1
15 48 1
16 17 2
16 18 2
16 58 1
16 73 1
16 85 1
16 88 1
17 18 2
17 59 1
17 74 1
17 86 1
17 89 1
18 60 1
18 75 1
18 87 1
18 90 1
19 20 2
19 21 2
19 31 1
19 52 1
19 70 1
20 21 2
20 32 1
20 53 1
20 71 1
21 33 1
21 54 1
21 72 1
22 23 2
22 24 2
22 49 1
22 55 1
22 61 1
22 82 1
23 24 2
23 50 1
23 56 1
23 62 1
23 83 1
24 51 1
24 57 1
24 63 1
24 84 1
25 26 2
25 27 2
25 31 1
25 52 1
25 64 1
25 76 1
25 85 1
26 27 2
26 32 1
26 53 1
26 65 1
26 77 1
26 86 1
27 33 1
27 54 1
27 66 1
27 78 1
27 87 1
28 29 2
28 30 2
28 37 1
28 52 1
28 55 1
28 91 1
28 94 1
29 30 2
29 38 1
29 53 1
29 56 1
29 92 1
29 95 1
30 39 1
30 54 1
30 57 1
30 93 1
30 96 1
31 32 2
31 33 2
31 55 1
31 67 1
31 94 1
32 33 2
32 56 1
32 68 1
32 95 1
33 57 1
33 69 1
33 96 1
34 35 2
34 36 2
34 40 1
34 46 1
34 67 1
34 82 1
35 36 2
35 41 1
35 47 1
35 68 1
35 83 1
36 42 1
36 48 1
36 69 1
36 84 1
37 38 2
37 39 2
37 82 1
37 91 1
38 39 2
38 83 1
38 92 1
39 84 1
39 93 1
40 41 2
40 42 2
40 43 1
40 70 1
40 91 1
41 42 2
41 44 1
41 71 1
41 92 1
42 45 1
42 72 1
42 93 1
43 44 2
43 45 2
43 46 1
43 70 1
43 79 1
44 45 2
44 47 1
44 71 1
44 80 1
45 48 1
45 72 1
45 81 1
46 47 2
46 48 2
47 48 2
49 50 2
49 51 2
49 67 1
49 73 1
49 88 1
49 94 1
50 51 2
50 68 1
50 74 1
50 89 1
50 95 1
51 69 1
51 75 1
51 90 1
51 96 1
52 53 2
52 54 2
52 58 1
52 64 1
53 54 2
53 59 1
53 65 1
54 60 1
54 66 1
55 56 2
55 57 2
55 58 1
56 57 2
56 59 1
57 60 1
58 59 2
58 60 2
58 79 1
59 60 2
59 80 1
60 81 1
61 62 2
61 63 2
61 70 1
61 88 1
62 63 2
62 71 1
62 89 1
63 72 1
63 90 1
64 65 2
64 66 2
64 73 1
64 76 1
65 66 2
65 74 1
65 77 1
66 75 1
66 78 1
67 68 2
67 69 2
67 76 1
67 85 1
68 69 2
68 77 1
68 86 1
69 78 1
69 87 1
70 71 2
70 72 2
70 85 1
71 72 2
71 86 1
72 87 1
73 74 2
73 75 2
73 82 1
73 94 1
74 75 2
74 83 1
74 95 1
75 84 1
75 96 1
76 77 2
76 78 2
76 88 1
77 78 2
77 89 1
78 90 1
79 80 2
79 81 2
80 81 2
82 83 2
82 84 2
82 91 1
83 84 2
83 92 1
84 93 1
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
89 90 2
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
