78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 22 1
1 25 1
1 37 1
1 52 1
1 61 1
2 3 2
2 23 1
2 26 1
2 38 1
2 53 1
2 62 1
3 24 1
3 27 1
3 39 1
3 54 1
3 63 1
4 5 2
4 6 2
4 19 1
4 34 1
4 40 1
4 64 1
4 73 1
5 6 2
5 20 1
5 35 1
5 41 1
5 65 1
5 74 1
6 21 1
6 36 1
6 42 1
6 66 1
6 75 1
7 8 2
7 9 2
7 10 1
7 19 1
7 31 1
7 61 1
7 76 1
8 9 2
8 11 1
8 20 1
8 32 1
8 62 1
8 77 1
9 12 1
9 21 1
9 33 1
9 63 1
9 78 1
10 11 2
10 12 2
10 49 1
10 55 1
10 64 1
10 73 1
11 12 2
11 50 1
11 56 1
11 65 1
11 74 1
12 51 1
12 57 1
12 66 1
12 75 1
13 14 2
13 15 2
13 25 1
13 40 1
13 70 1
13 73 1
14 15 2
14 26 1
14 41 1
14 71 1
14 74 1
15 27 1
15 42 1
15 72 1
15 75 1
16 17 2
16 18 2
16 19 1
16 22 1
16 28 1
16 49 1
16 52 1
17 18 2
17 20 1
17 23 1
17 29 1
17 50 1
17 53 1
18 21 1
18 24 1
18 30 1
18 51 1
18 54 1
19 20 2
19 21 2
19 58 1
19 70 1
20 21 2
20 59 1
20 71 1
21 60 1
21 72 1
22 23 2
22 24 2
22 43 1
22 49 1
22 67 1
23 24 2
23 44 1
23 50 1
23 68 1
24 45 1
24 51 1
24 69 1
25 26 2
25 27 2
25 37 1
25 55 1
25 70 1
26 27 2
26 38 1
26 56 1
26 71 1
27 39 1
27 57 1
27 72 1
28 29 2
28 30 2
28 34 1
28 40 1
28 61 1
29 30 2
29 35 1
29 41 1
29 62 1
30 36 1
30 42 1
30 63 1
31 32 2
31 33 2
31 61 1
31 67 1
31 76 1
32 33 2
32 62 1
32 68 1
32 77 1
33 63 1
33 69 1
33 78 1
34 35 2
34 36 2
34 37 1
34 43 1
34 64 1
35 36 2
35 38 1
35 44 1
35 65 1
36 39 1
36 45 1
36 66 1
37 38 2
37 39 2
37 43 1
37 64 1
38 39 2
38 44 1
38 65 1
39 45 1
39 66 1
40 41 2
40 42 2
40 52 1
40 55 1
41 42 2
41 53 1
41 56 1
42 54 1
42 57 1
43 44 2
43 45 2
43 55 1
43 76 1
44 45 2
44 56 1
44 77 1
45 57 1
45 78 1
46 47 2
46 48 2
46 52 1
46 67 1
46 70 1
46 73 1
47 48 2
47 53 1
47 68 1
47 71 1
47 74 1
48 54 1
48 69 1
48 72 1
48 75 1
49 50 2
49 51 2
49 58 1
49 70 1
50 51 2
50 59 1
50 71 1
51 60 1
51 72 1
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
55 64 1
56 57 2
56 65 1
57 66 1
58 59 2
58 60 2
58 61 1
58 67 1
58 76 1
59 60 2
59 62 1
59 68 1
59 77 1
60 63 1
60 69 1
60 78 1
61 62 2
61 63 2
62 63 2
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
67 73 1
68 69 2
68 74 1
69 75 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
