60 255
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 5
23 23 5
24 24 5
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 6
59 59 6
60 60 6
1 2 2
1 3 2
1 4 1
1 28 1
1 31 1
1 37 1
1 49 1
2 3 2
2 5 1
2 29 1
2 32 1
2 38 1
2 50 1
3 6 1
3 30 1
3 33 1
3 39 1
3 51 1
4 5 2
4 6 2
4 28 1
4 34 1
4 37 1
4 43 1
5 6 2
5 29 1
5 35 1
5 38 1
5 44 1
6 30 1
6 36 1
6 39 1
6 45 1
7 8 2
7 9 2
7 10 1
7 16 1
7 19 1
7 22 1
7 25 1
8 9 2
8 11 1
8 17 1
8 20 1
8 23 1
8 26 1
9 12 1
9 18 1
9 21 1
9 24 1
9 27 1
10 11 2
10 12 2
10 13 1
10 22 1
10 25 1
10 49 1
11 12 2
11 14 1
11 23 1
11 26 1
11 50 1
12 15 1
12 24 1
12 27 1
12 51 1
13 14 2
13 15 2
13 34 1
13 40 1
13 43 1
14 15 2
14 35 1
14 41 1
14 44 1
15 36 1
15 42 1
15 45 1
16 17 2
16 18 2
16 28 1
16 46 1
16 55 1
17 18 2
17 29 1
17 47 1
17 56 1
18 30 1
18 48 1
18 57 1
19 20 2
19 21 2
19 37 1
19 43 1
19 52 1
19 58 1
20 21 2
20 38 1
20 44 1
20 53 1
20 59 1
21 39 1
21 45 1
21 54 1
21 60 1
22 23 2
22 24 2
22 40 1
23 24 2
23 41 1
24 42 1
25 26 2
25 27 2
25 34 1
25 46 1
26 27 2
26 35 1
26 47 1
27 36 1
27 48 1
28 29 2
28 30 2
28 49 1
29 30 2
29 50 1
30 51 1
31 32 2
31 33 2
31 40 1
31 43 1
31 52 1
31 58 1
32 33 2
32 41 1
32 44 1
32 53 1
32 59 1
33 42 1
33 45 1
33 54 1
33 60 1
34 35 2
34 36 2
34 43 1
34 46 1
35 36 2
35 44 1
35 47 1
36 45 1
36 48 1
37 38 2
37 39 2
37 40 1
37 52 1
38 39 2
38 41 1
38 53 1
39 42 1
39 54 1
40 41 2
40 42 2
41 42 2
43 44 2
43 45 2
44 45 2
46 47 2
46 48 2
46 55 1
47 48 2
47 56 1
48 57 1
49 50 2
49 51 2
49 52 1
49 58 1
50 51 2
50 53 1
50 59 1
51 54 1
51 60 1
52 53 2
52 54 2
52 55 1
53 54 2
53 56 1
54 57 1
55 56 2
55 57 2
55 58 1
56 57 2
56 59 1
57 60 1
58 59 2
58 60 2
59 60 2
