96 414
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 6
35 35 6
36 36 6
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 7
83 83 7
84 84 7
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 6
92 92 6
93 93 6
94 94 7
95 95 7
96 96 7
1 2 2
1 3 2
1 22 1
1 46 1
1 76 1
1 85 1
1 91 1
2 3 2
2 23 1
2 47 1
2 77 1
2 86 1
2 92 1
3 24 1
3 48 1
3 78 1
3 87 1
3 93 1
4 5 2
4 6 2
4 43 1
4 49 1
4 52 1
4 85 1
5 6 2
5 44 1
5 50 1
5 53 1
5 86 1
6 45 1
6 51 1
6 54 1
6 87 1
7 8 2
7 9 2
7 16 1
7 19 1
7 25 1
7 40 1
7 43 1
8 9 2
8 17 1
8 20 1
8 26 1
8 41 1
8 44 1
9 18 1
9 21 1
9 27 1
9 42 1
9 45 1
10 11 2
10 12 2
10 37 1
10 58 1
10 79 1
10 91 1
10 94 1
11 12 2
11 38 1
11 59 1
11 80 1
11 92 1
11 95 1
12 39 1
12 60 1
12 81 1
12 93 1
12 96 1
13 14 2
13 15 2
13 46 1
13 55 1
13 61 1
13 64 1
13 70 1
14 15 2
14 47 1
14 56 1
14 62 1
14 65 1
14 71 1
15 48 1
15 57 1
15 63 1
15 66 1
15 72 1
16 17 2
16 18 2
16 49 1
16 67 1
16 73 1
17 18 2
17 50 1
17 68 1
17 74 1
18 51 1
18 69 1
18 75 1
19 20 2
19 21 2
19 55 1
19 64 1
19 82 1
19 88 1
20 21 2
20 56 1
20 65 1
20 83 1
20 89 1
21 57 1
21 66 1
21 84 1
21 90 1
22 23 2
22 24 2
22 43 1
22 46 1
22 55 1
22 70 1
23 24 2
23 44 1
23 47 1
23 56 1
23 71 1
24 45 1
24 48 1
24 57 1
24 72 1
25 26 2
25 27 2
25 34 1
25 52 1
25 82 1
26 27 2
26 35 1
26 53 1
26 83 1
27 36 1
27 54 1
27 84 1
28 29 2
28 30 2
28 40 1
28 79 1
28 85 1
28 88 1
29 30 2
29 41 1
29 80 1
29 86 1
29 89 1
30 42 1
30 81 1
30 87 1
30 90 1
31 32 2
31 33 2
31 37 1
31 40 1
31 79 1
31 85 1
32 33 2
32 38 1
32 41 1
32 80 1
32 86 1
33 39 1
33 42 1
33 81 1
33 87 1
34 35 2
34 36 2
34 61 1
34 85 1
34 94 1
35 36 2
35 62 1
35 86 1
35 95 1
36 63 1
36 87 1
36 96 1
37 38 2
37 39 2
37 61 1
37 82 1
38 39 2
38 62 1
38 83 1
39 63 1
39 84 1
40 41 2
40 42 2
40 49 1
40 94 1
41 42 2
41 50 1
41 95 1
42 51 1
42 96 1
43 44 2
43 45 2
43 49 1
44 45 2
44 50 1
45 51 1
46 47 2
46 48 2
46 76 1
47 48 2
47 77 1
48 78 1
49 50 2
49 51 2
49 64 1
50 51 2
50 65 1
51 66 1
52 53 2
52 54 2
52 55 1
52 79 1
53 54 2
53 56 1
53 80 1
54 57 1
54 81 1
55 56 2
55 57 2
55 73 1
56 57 2
56 74 1
57 75 1
58 59 2
58 60 2
58 61 1
58 70 1
58 76 1
58 91 1
59 60 2
59 62 1
59 71 1
59 77 1
59 92 1
60 63 1
60 72 1
60 78 1
60 93 1
61 62 2
61 63 2
61 88 1
62 63 2
62 89 1
63 90 1
64 65 2
64 66 2
64 82 1
65 66 2
65 83 1
66 84 1
67 68 2
67 69 2
67 70 1
67 73 1
67 82 1
67 88 1
68 69 2
68 71 1
68 74 1
68 83 1
68 89 1
69 72 1
69 75 1
69 84 1
69 90 1
70 71 2
70 72 2
70 94 1
71 72 2
71 95 1
72 96 1
73 74 2
73 75 2
73 76 1
73 94 1
74 75 2
74 77 1
74 95 1
75 78 1
75 96 1
76 77 2
76 78 2
76 91 1
77 78 2
77 92 1
78 93 1
79 80 2
79 81 2
79 88 1
80 81 2
80 89 1
81 90 1
82 83 2
82 84 2
83 84 2
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
89 90 2
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
