120 528
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
61 61 7
62 62 7
63 63 7
64 64 5
65 65 5
66 66 5
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 7
83 83 7
84 84 7
85 85 6
86 86 6
87 87 6
88 88 6
89 89 6
90 90 6
91 91 7
92 92 7
93 93 7
94 94 6
95 95 6
96 96 6
97 97 7
98 98 7
99 99 7
100 100 7
101 101 7
102 102 7
103 103 7
104 104 7
105 105 7
106 106 7
107 107 7
108 108 7
109 109 7
110 110 7
111 111 7
112 112 7
113 113 7
114 114 7
115 115 7
116 116 7
117 117 7
118 118 7
119 119 7
120 120 7
1 2 2
1 3 2
1 7 1
1 16 1
1 43 1
1 61 1
1 91 1
2 3 2
2 8 1
2 17 1
2 44 1
2 62 1
2 92 1
3 9 1
3 18 1
3 45 1
3 63 1
3 93 1
4 5 2
4 6 2
4 10 1
4 16 1
4 28 1
4 73 1
4 82 1
5 6 2
5 11 1
5 17 1
5 29 1
5 74 1
5 83 1
6 12 1
6 18 1
6 30 1
6 75 1
6 84 1
7 8 2
7 9 2
7 46 1
7 79 1
7 82 1
7 103 1
8 9 2
8 47 1
8 80 1
8 83 1
8 104 1
9 48 1
9 81 1
9 84 1
9 105 1
10 11 2
10 12 2
10 49 1
10 61 1
10 67 1
10 109 1
11 12 2
11 50 1
11 62 1
11 68 1
11 110 1
12 51 1
12 63 1
12 69 1
12 111 1
13 14 2
13 15 2
13 34 1
13 52 1
13 55 1
13 70 1
13 76 1
14 15 2
14 35 1
14 53 1
14 56 1
14 71 1
14 77 1
15 36 1
15 54 1
15 57 1
15 72 1
15 78 1
16 17 2
16 18 2
16 19 1
16 25 1
16 76 1
17 18 2
17 20 1
17 26 1
17 77 1
18 21 1
18 27 1
18 78 1
19 20 2
19 21 2
19 31 1
19 37 1
19 46 1
19 88 1
20 21 2
20 32 1
20 38 1
20 47 1
20 89 1
21 33 1
21 39 1
21 48 1
21 90 1
22 23 2
22 24 2
22 25 1
22 40 1
22 49 1
22 94 1
22 118 1
23 24 2
23 26 1
23 41 1
23 50 1
23 95 1
23 119 1
24 27 1
24 42 1
24 51 1
24 96 1
24 120 1
25 26 2
25 27 2
25 61 1
25 67 1
25 115 1
26 27 2
26 62 1
26 68 1
26 116 1
27 63 1
27 69 1
27 117 1
28 29 2
28 30 2
28 58 1
28 64 1
28 100 1
28 112 1
29 30 2
29 59 1
29 65 1
29 101 1
29 113 1
30 60 1
30 66 1
30 102 1
30 114 1
31 32 2
31 33 2
31 73 1
31 85 1
31 115 1
32 33 2
32 74 1
32 86 1
32 116 1
33 75 1
33 87 1
33 117 1
34 35 2
34 36 2
34 55 1
34 58 1
34 79 1
34 103 1
35 36 2
35 56 1
35 59 1
35 80 1
35 104 1
36 57 1
36 60 1
36 81 1
36 105 1
37 38 2
37 39 2
37 43 1
37 49 1
37 73 1
37 115 1
38 39 2
38 44 1
38 50 1
38 74 1
38 116 1
39 45 1
39 51 1
39 75 1
39 117 1
40 41 2
40 42 2
40 70 1
40 76 1
40 97 1
40 118 1
41 42 2
41 71 1
41 77 1
41 98 1
41 119 1
42 72 1
42 78 1
42 99 1
42 120 1
43 44 2
43 45 2
43 79 1
43 97 1
43 118 1
44 45 2
44 80 1
44 98 1
44 119 1
45 81 1
45 99 1
45 120 1
46 47 2
46 48 2
46 85 1
46 103 1
47 48 2
47 86 1
47 104 1
48 87 1
48 105 1
49 50 2
49 51 2
49 70 1
49 109 1
50 51 2
50 71 1
50 110 1
51 72 1
51 111 1
52 53 2
52 54 2
52 76 1
52 85 1
52 88 1
52 112 1
53 54 2
53 77 1
53 86 1
53 89 1
53 113 1
54 78 1
54 87 1
54 90 1
54 114 1
55 56 2
55 57 2
55 88 1
55 109 1
55 118 1
56 57 2
56 89 1
56 110 1
56 119 1
57 90 1
57 111 1
57 120 1
58 59 2
58 60 2
58 79 1
58 106 1
59 60 2
59 80 1
59 107 1
60 81 1
60 108 1
61 62 2
61 63 2
61 73 1
61 109 1
62 63 2
62 74 1
62 110 1
63 75 1
63 111 1
64 65 2
64 66 2
64 91 1
64 106 1
65 66 2
65 92 1
65 107 1
66 93 1
66 108 1
67 68 2
67 69 2
67 73 1
67 94 1
67 112 1
68 69 2
68 74 1
68 95 1
68 113 1
69 75 1
69 96 1
69 114 1
70 71 2
70 72 2
70 85 1
70 100 1
71 72 2
71 86 1
71 101 1
72 87 1
72 102 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
76 97 1
77 78 2
77 98 1
78 99 1
79 80 2
79 81 2
79 103 1
80 81 2
80 104 1
81 105 1
82 83 2
82 84 2
82 97 1
82 100 1
82 112 1
83 84 2
83 98 1
83 101 1
83 113 1
84 99 1
84 102 1
84 114 1
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
88 112 1
89 90 2
89 113 1
90 114 1
91 92 2
91 93 2
91 94 1
91 100 1
91 106 1
92 93 2
92 95 1
92 101 1
92 107 1
93 96 1
93 102 1
93 108 1
94 95 2
94 96 2
94 118 1
95 96 2
95 119 1
96 120 1
97 98 2
97 99 2
97 103 1
98 99 2
98 104 1
99 105 1
100 101 2
100 102 2
100 106 1
101 102 2
101 107 1
102 108 1
103 104 2
103 105 2
104 105 2
106 107 2
106 108 2
106 115 1
107 108 2
107 116 1
108 117 1
109 110 2
109 111 2
109 115 1
110 111 2
110 116 1
111 117 1
112 113 2
112 114 2
113 114 2
115 116 2
115 117 2
116 117 2
118 119 2
118 120 2
119 120 2
