42 183
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 5
8 8 5
9 9 5
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 16 1
1 19 1
1 22 1
1 25 1
1 28 1
2 3 2
2 17 1
2 20 1
2 23 1
2 26 1
2 29 1
3 18 1
3 21 1
3 24 1
3 27 1
3 30 1
4 5 2
4 6 2
4 16 1
4 19 1
4 28 1
4 34 1
4 40 1
5 6 2
5 17 1
5 20 1
5 29 1
5 35 1
5 41 1
6 18 1
6 21 1
6 30 1
6 36 1
6 42 1
7 8 2
7 9 2
7 19 1
7 25 1
7 40 1
8 9 2
8 20 1
8 26 1
8 41 1
9 21 1
9 27 1
9 42 1
10 11 2
10 12 2
10 22 1
10 25 1
10 31 1
10 34 1
10 40 1
11 12 2
11 23 1
11 26 1
11 32 1
11 35 1
11 41 1
12 24 1
12 27 1
12 33 1
12 36 1
12 42 1
13 14 2
13 15 2
13 16 1
13 19 1
13 22 1
13 28 1
13 37 1
14 15 2
14 17 1
14 20 1
14 23 1
14 29 1
14 38 1
15 18 1
15 21 1
15 24 1
15 30 1
15 39 1
16 17 2
16 18 2
16 31 1
16 37 1
17 18 2
17 32 1
17 38 1
18 33 1
18 39 1
19 20 2
19 21 2
19 31 1
20 21 2
20 32 1
21 33 1
22 23 2
22 24 2
22 37 1
23 24 2
23 38 1
24 39 1
25 26 2
25 27 2
25 31 1
25 40 1
26 27 2
26 32 1
26 41 1
27 33 1
27 42 1
28 29 2
28 30 2
28 37 1
28 40 1
29 30 2
29 38 1
29 41 1
30 39 1
30 42 1
31 32 2
31 33 2
31 34 1
32 33 2
32 35 1
33 36 1
34 35 2
34 36 2
34 37 1
35 36 2
35 38 1
36 39 1
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
41 42 2
