78 336
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 6
8 8 6
9 9 6
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 6
41 41 6
42 42 6
43 43 6
44 44 6
45 45 6
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 16 1
1 25 1
1 49 1
1 55 1
1 67 1
2 3 2
2 17 1
2 26 1
2 50 1
2 56 1
2 68 1
3 18 1
3 27 1
3 51 1
3 57 1
3 69 1
4 5 2
4 6 2
4 34 1
4 43 1
4 67 1
4 76 1
5 6 2
5 35 1
5 44 1
5 68 1
5 77 1
6 36 1
6 45 1
6 69 1
6 78 1
7 8 2
7 9 2
7 25 1
7 28 1
7 34 1
7 67 1
8 9 2
8 26 1
8 29 1
8 35 1
8 68 1
9 27 1
9 30 1
9 36 1
9 69 1
10 11 2
10 12 2
10 16 1
10 34 1
10 70 1
10 73 1
11 12 2
11 17 1
11 35 1
11 71 1
11 74 1
12 18 1
12 36 1
12 72 1
12 75 1
13 14 2
13 15 2
13 19 1
13 22 1
13 49 1
13 58 1
13 64 1
14 15 2
14 20 1
14 23 1
14 50 1
14 59 1
14 65 1
15 21 1
15 24 1
15 51 1
15 60 1
15 66 1
16 17 2
16 18 2
16 25 1
16 43 1
16 73 1
17 18 2
17 26 1
17 44 1
17 74 1
18 27 1
18 45 1
18 75 1
19 20 2
19 21 2
19 28 1
19 40 1
19 46 1
19 70 1
20 21 2
20 29 1
20 41 1
20 47 1
20 71 1
21 30 1
21 42 1
21 48 1
21 72 1
22 23 2
22 24 2
22 25 1
22 52 1
22 55 1
22 70 1
23 24 2
23 26 1
23 53 1
23 56 1
23 71 1
24 27 1
24 54 1
24 57 1
24 72 1
25 26 2
25 27 2
25 37 1
26 27 2
26 38 1
27 39 1
28 29 2
28 30 2
28 55 1
28 61 1
28 67 1
29 30 2
29 56 1
29 62 1
29 68 1
30 57 1
30 63 1
30 69 1
31 32 2
31 33 2
31 49 1
31 55 1
31 58 1
31 61 1
31 73 1
32 33 2
32 50 1
32 56 1
32 59 1
32 62 1
32 74 1
33 51 1
33 57 1
33 60 1
33 63 1
33 75 1
34 35 2
34 36 2
34 43 1
34 76 1
35 36 2
35 44 1
35 77 1
36 45 1
36 78 1
37 38 2
37 39 2
37 49 1
37 64 1
37 67 1
38 39 2
38 50 1
38 65 1
38 68 1
39 51 1
39 66 1
39 69 1
40 41 2
40 42 2
40 52 1
40 70 1
40 76 1
41 42 2
41 53 1
41 71 1
41 77 1
42 54 1
42 72 1
42 78 1
43 44 2
43 45 2
43 61 1
44 45 2
44 62 1
45 63 1
46 47 2
46 48 2
46 52 1
46 70 1
46 73 1
47 48 2
47 53 1
47 71 1
47 74 1
48 54 1
48 72 1
48 75 1
49 50 2
49 51 2
49 64 1
50 51 2
50 65 1
51 66 1
52 53 2
52 54 2
52 58 1
52 73 1
53 54 2
53 59 1
53 74 1
54 60 1
54 75 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 61 1
58 76 1
59 60 2
59 62 1
59 77 1
60 63 1
60 78 1
61 62 2
61 63 2
61 64 1
62 63 2
62 65 1
63 66 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
