42 183
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 5
41 41 5
42 42 5
1 2 2
1 3 2
1 7 1
1 10 1
1 31 1
1 34 1
1 37 1
2 3 2
2 8 1
2 11 1
2 32 1
2 35 1
2 38 1
3 9 1
3 12 1
3 33 1
3 36 1
3 39 1
4 5 2
4 6 2
4 16 1
4 19 1
4 25 1
4 28 1
4 34 1
5 6 2
5 17 1
5 20 1
5 26 1
5 29 1
5 35 1
6 18 1
6 21 1
6 27 1
6 30 1
6 36 1
7 8 2
7 9 2
7 13 1
7 19 1
7 31 1
7 34 1
8 9 2
8 14 1
8 20 1
8 32 1
8 35 1
9 15 1
9 21 1
9 33 1
9 36 1
10 11 2
10 12 2
10 19 1
10 22 1
10 34 1
11 12 2
11 20 1
11 23 1
11 35 1
12 21 1
12 24 1
12 36 1
13 14 2
13 15 2
13 16 1
13 22 1
13 25 1
13 28 1
14 15 2
14 17 1
14 23 1
14 26 1
14 29 1
15 18 1
15 24 1
15 27 1
15 30 1
16 17 2
16 18 2
16 19 1
16 22 1
16 37 1
17 18 2
17 20 1
17 23 1
17 38 1
18 21 1
18 24 1
18 39 1
19 20 2
19 21 2
19 28 1
20 21 2
20 29 1
21 30 1
22 23 2
22 24 2
22 37 1
22 40 1
23 24 2
23 38 1
23 41 1
24 39 1
24 42 1
25 26 2
25 27 2
25 28 1
25 31 1
25 40 1
26 27 2
26 29 1
26 32 1
26 41 1
27 30 1
27 33 1
27 42 1
28 29 2
28 30 2
28 31 1
29 30 2
29 32 1
30 33 1
31 32 2
31 33 2
32 33 2
34 35 2
34 36 2
34 37 1
35 36 2
35 38 1
36 39 1
37 38 2
37 39 2
37 40 1
38 39 2
38 41 1
39 42 1
40 41 2
40 42 2
41 42 2
