120 528
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 5
59 59 5
60 60 5
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 7
83 83 7
84 84 7
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 6
95 95 6
96 96 6
97 97 6
98 98 6
99 99 6
100 100 7
101 101 7
102 102 7
103 103 6
104 104 6
105 105 6
106 106 7
107 107 7
108 108 7
109 109 7
110 110 7
111 111 7
112 112 7
113 113 7
114 114 7
115 115 6
116 116 6
117 117 6
118 118 7
119 119 7
120 120 7
1 2 2
1 3 2
1 7 1
1 22 1
1 70 1
1 94 1
1 100 1
2 3 2
2 8 1
2 23 1
2 71 1
2 95 1
2 101 1
3 9 1
3 24 1
3 72 1
3 96 1
3 102 1
4 5 2
4 6 2
4 25 1
4 37 1
4 55 1
4 100 1
4 106 1
5 6 2
5 26 1
5 38 1
5 56 1
5 101 1
5 107 1
6 27 1
6 39 1
6 57 1
6 102 1
6 108 1
7 8 2
7 9 2
7 46 1
7 112 1
7 115 1
8 9 2
8 47 1
8 113 1
8 116 1
9 48 1
9 114 1
9 117 1
10 11 2
10 12 2
10 16 1
10 37 1
10 40 1
10 94 1
10 109 1
11 12 2
11 17 1
11 38 1
11 41 1
11 95 1
11 110 1
12 18 1
12 39 1
12 42 1
12 96 1
12 111 1
13 14 2
13 15 2
13 31 1
13 34 1
13 43 1
13 49 1
13 52 1
14 15 2
14 32 1
14 35 1
14 44 1
14 50 1
14 53 1
15 33 1
15 36 1
15 45 1
15 51 1
15 54 1
16 17 2
16 18 2
16 19 1
16 46 1
16 61 1
17 18 2
17 20 1
17 47 1
17 62 1
18 21 1
18 48 1
18 63 1
19 20 2
19 21 2
19 31 1
19 37 1
19 82 1
19 109 1
20 21 2
20 32 1
20 38 1
20 83 1
20 110 1
21 33 1
21 39 1
21 84 1
21 111 1
22 23 2
22 24 2
22 25 1
22 34 1
22 46 1
22 118 1
23 24 2
23 26 1
23 35 1
23 47 1
23 119 1
24 27 1
24 36 1
24 48 1
24 120 1
25 26 2
25 27 2
25 49 1
25 61 1
25 73 1
26 27 2
26 50 1
26 62 1
26 74 1
27 51 1
27 63 1
27 75 1
28 29 2
28 30 2
28 34 1
28 58 1
28 73 1
28 103 1
28 106 1
29 30 2
29 35 1
29 59 1
29 74 1
29 104 1
29 107 1
30 36 1
30 60 1
30 75 1
30 105 1
30 108 1
31 32 2
31 33 2
31 67 1
31 88 1
31 118 1
32 33 2
32 68 1
32 89 1
32 119 1
33 69 1
33 90 1
33 120 1
34 35 2
34 36 2
34 52 1
34 70 1
35 36 2
35 53 1
35 71 1
36 54 1
36 72 1
37 38 2
37 39 2
37 100 1
37 103 1
38 39 2
38 101 1
38 104 1
39 102 1
39 105 1
40 41 2
40 42 2
40 61 1
40 73 1
40 85 1
40 100 1
41 42 2
41 62 1
41 74 1
41 86 1
41 101 1
42 63 1
42 75 1
42 87 1
42 102 1
43 44 2
43 45 2
43 46 1
43 91 1
43 94 1
43 106 1
44 45 2
44 47 1
44 92 1
44 95 1
44 107 1
45 48 1
45 93 1
45 96 1
45 108 1
46 47 2
46 48 2
46 49 1
47 48 2
47 50 1
48 51 1
49 50 2
49 51 2
49 64 1
49 76 1
50 51 2
50 65 1
50 77 1
51 66 1
51 78 1
52 53 2
52 54 2
52 58 1
52 64 1
52 109 1
53 54 2
53 59 1
53 65 1
53 110 1
54 60 1
54 66 1
54 111 1
55 56 2
55 57 2
55 82 1
55 85 1
55 112 1
55 115 1
56 57 2
56 83 1
56 86 1
56 113 1
56 116 1
57 84 1
57 87 1
57 114 1
57 117 1
58 59 2
58 60 2
58 79 1
59 60 2
59 80 1
60 81 1
61 62 2
61 63 2
61 76 1
61 112 1
62 63 2
62 77 1
62 113 1
63 78 1
63 114 1
64 65 2
64 66 2
64 79 1
64 94 1
64 112 1
65 66 2
65 80 1
65 95 1
65 113 1
66 81 1
66 96 1
66 114 1
67 68 2
67 69 2
67 88 1
67 103 1
67 109 1
67 118 1
68 69 2
68 89 1
68 104 1
68 110 1
68 119 1
69 90 1
69 105 1
69 111 1
69 120 1
70 71 2
70 72 2
70 88 1
70 91 1
70 97 1
71 72 2
71 89 1
71 92 1
71 98 1
72 90 1
72 93 1
72 99 1
73 74 2
73 75 2
73 82 1
73 97 1
74 75 2
74 83 1
74 98 1
75 84 1
75 99 1
76 77 2
76 78 2
76 79 1
76 100 1
76 118 1
77 78 2
77 80 1
77 101 1
77 119 1
78 81 1
78 102 1
78 120 1
79 80 2
79 81 2
79 82 1
79 103 1
80 81 2
80 83 1
80 104 1
81 84 1
81 105 1
82 83 2
82 84 2
82 85 1
83 84 2
83 86 1
84 87 1
85 86 2
85 87 2
85 91 1
85 97 1
86 87 2
86 92 1
86 98 1
87 93 1
87 99 1
88 89 2
88 90 2
88 106 1
88 115 1
89 90 2
89 107 1
89 116 1
90 108 1
90 117 1
91 92 2
91 93 2
91 97 1
91 109 1
92 93 2
92 98 1
92 110 1
93 99 1
93 111 1
94 95 2
94 96 2
95 96 2
97 98 2
97 99 2
98 99 2
100 101 2
100 102 2
101 102 2
103 104 2
103 105 2
104 105 2
106 107 2
106 108 2
106 118 1
107 108 2
107 119 1
108 120 1
109 110 2
109 111 2
110 111 2
112 113 2
112 114 2
112 115 1
113 114 2
113 116 1
114 117 1
115 116 2
115 117 2
116 117 2
118 119 2
118 120 2
119 120 2
