96 414
1 1 6
2 2 6
3 3 6
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 6
71 71 6
72 72 6
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 6
83 83 6
84 84 6
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 7
95 95 7
96 96 7
1 2 2
1 3 2
1 13 1
1 40 1
1 73 1
1 94 1
2 3 2
2 14 1
2 41 1
2 74 1
2 95 1
3 15 1
3 42 1
3 75 1
3 96 1
4 5 2
4 6 2
4 13 1
4 19 1
4 25 1
4 37 1
5 6 2
5 14 1
5 20 1
5 26 1
5 38 1
6 15 1
6 21 1
6 27 1
6 39 1
7 8 2
7 9 2
7 19 1
7 37 1
7 43 1
7 52 1
7 76 1
8 9 2
8 20 1
8 38 1
8 44 1
8 53 1
8 77 1
9 21 1
9 39 1
9 45 1
9 54 1
9 78 1
10 11 2
10 12 2
10 40 1
10 70 1
10 73 1
10 88 1
10 94 1
11 12 2
11 41 1
11 71 1
11 74 1
11 89 1
11 95 1
12 42 1
12 72 1
12 75 1
12 90 1
12 96 1
13 14 2
13 15 2
13 25 1
13 34 1
14 15 2
14 26 1
14 35 1
15 27 1
15 36 1
16 17 2
16 18 2
16 31 1
16 37 1
16 49 1
16 58 1
16 94 1
17 18 2
17 32 1
17 38 1
17 50 1
17 59 1
17 95 1
18 33 1
18 39 1
18 51 1
18 60 1
18 96 1
19 20 2
19 21 2
19 25 1
19 91 1
20 21 2
20 26 1
20 92 1
21 27 1
21 93 1
22 23 2
22 24 2
22 25 1
22 34 1
22 55 1
22 67 1
22 82 1
23 24 2
23 26 1
23 35 1
23 56 1
23 68 1
23 83 1
24 27 1
24 36 1
24 57 1
24 69 1
24 84 1
25 26 2
25 27 2
25 70 1
26 27 2
26 71 1
27 72 1
28 29 2
28 30 2
28 31 1
28 46 1
28 67 1
28 79 1
29 30 2
29 32 1
29 47 1
29 68 1
29 80 1
30 33 1
30 48 1
30 69 1
30 81 1
31 32 2
31 33 2
31 37 1
31 49 1
31 85 1
32 33 2
32 38 1
32 50 1
32 86 1
33 39 1
33 51 1
33 87 1
34 35 2
34 36 2
34 49 1
34 88 1
35 36 2
35 50 1
35 89 1
36 51 1
36 90 1
37 38 2
37 39 2
37 85 1
38 39 2
38 86 1
39 87 1
40 41 2
40 42 2
40 73 1
40 76 1
41 42 2
41 74 1
41 77 1
42 75 1
42 78 1
43 44 2
43 45 2
43 55 1
43 61 1
43 85 1
43 91 1
44 45 2
44 56 1
44 62 1
44 86 1
44 92 1
45 57 1
45 63 1
45 87 1
45 93 1
46 47 2
46 48 2
46 52 1
46 61 1
46 94 1
47 48 2
47 53 1
47 62 1
47 95 1
48 54 1
48 63 1
48 96 1
49 50 2
49 51 2
49 64 1
49 91 1
50 51 2
50 65 1
50 92 1
51 66 1
51 93 1
52 53 2
52 54 2
52 64 1
52 79 1
52 94 1
53 54 2
53 65 1
53 80 1
53 95 1
54 66 1
54 81 1
54 96 1
55 56 2
55 57 2
55 64 1
55 67 1
56 57 2
56 65 1
56 68 1
57 66 1
57 69 1
58 59 2
58 60 2
58 64 1
58 67 1
58 85 1
58 88 1
59 60 2
59 65 1
59 68 1
59 86 1
59 89 1
60 66 1
60 69 1
60 87 1
60 90 1
61 62 2
61 63 2
61 73 1
61 91 1
62 63 2
62 74 1
62 92 1
63 75 1
63 93 1
64 65 2
64 66 2
64 82 1
65 66 2
65 83 1
66 84 1
67 68 2
67 69 2
67 76 1
68 69 2
68 77 1
69 78 1
70 71 2
70 72 2
70 76 1
70 88 1
71 72 2
71 77 1
71 89 1
72 78 1
72 90 1
73 74 2
73 75 2
73 82 1
74 75 2
74 83 1
75 84 1
76 77 2
76 78 2
76 79 1
77 78 2
77 80 1
78 81 1
79 80 2
79 81 2
79 82 1
79 85 1
80 81 2
80 83 1
80 86 1
81 84 1
81 87 1
82 83 2
82 84 2
83 84 2
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
88 91 1
89 90 2
89 92 1
90 93 1
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
