78 342
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 5
17 17 5
18 18 5
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 19 1
1 31 1
1 40 1
1 58 1
1 76 1
2 3 2
2 20 1
2 32 1
2 41 1
2 59 1
2 77 1
3 21 1
3 33 1
3 42 1
3 60 1
3 78 1
4 5 2
4 6 2
4 46 1
4 52 1
4 55 1
4 73 1
5 6 2
5 47 1
5 53 1
5 56 1
5 74 1
6 48 1
6 54 1
6 57 1
6 75 1
7 8 2
7 9 2
7 13 1
7 16 1
7 31 1
7 37 1
7 43 1
8 9 2
8 14 1
8 17 1
8 32 1
8 38 1
8 44 1
9 15 1
9 18 1
9 33 1
9 39 1
9 45 1
10 11 2
10 12 2
10 49 1
10 55 1
10 64 1
10 76 1
11 12 2
11 50 1
11 56 1
11 65 1
11 77 1
12 51 1
12 57 1
12 66 1
12 78 1
13 14 2
13 15 2
13 25 1
13 46 1
13 49 1
13 58 1
14 15 2
14 26 1
14 47 1
14 50 1
14 59 1
15 27 1
15 48 1
15 51 1
15 60 1
16 17 2
16 18 2
16 52 1
16 70 1
17 18 2
17 53 1
17 71 1
18 54 1
18 72 1
19 20 2
19 21 2
19 22 1
19 43 1
19 67 1
19 70 1
20 21 2
20 23 1
20 44 1
20 68 1
20 71 1
21 24 1
21 45 1
21 69 1
21 72 1
22 23 2
22 24 2
22 34 1
22 70 1
22 76 1
23 24 2
23 35 1
23 71 1
23 77 1
24 36 1
24 72 1
24 78 1
25 26 2
25 27 2
25 28 1
25 34 1
25 49 1
25 73 1
26 27 2
26 29 1
26 35 1
26 50 1
26 74 1
27 30 1
27 36 1
27 51 1
27 75 1
28 29 2
28 30 2
28 31 1
28 52 1
28 67 1
28 76 1
29 30 2
29 32 1
29 53 1
29 68 1
29 77 1
30 33 1
30 54 1
30 69 1
30 78 1
31 32 2
31 33 2
31 49 1
31 55 1
32 33 2
32 50 1
32 56 1
33 51 1
33 57 1
34 35 2
34 36 2
34 37 1
34 46 1
34 61 1
35 36 2
35 38 1
35 47 1
35 62 1
36 39 1
36 48 1
36 63 1
37 38 2
37 39 2
37 40 1
37 61 1
37 64 1
38 39 2
38 41 1
38 62 1
38 65 1
39 42 1
39 63 1
39 66 1
40 41 2
40 42 2
40 58 1
40 64 1
40 67 1
41 42 2
41 59 1
41 65 1
41 68 1
42 60 1
42 66 1
42 69 1
43 44 2
43 45 2
43 73 1
43 76 1
44 45 2
44 74 1
44 77 1
45 75 1
45 78 1
46 47 2
46 48 2
46 52 1
46 64 1
47 48 2
47 53 1
47 65 1
48 54 1
48 66 1
49 50 2
49 51 2
49 67 1
50 51 2
50 68 1
51 69 1
52 53 2
52 54 2
52 64 1
53 54 2
53 65 1
54 66 1
55 56 2
55 57 2
55 58 1
55 70 1
56 57 2
56 59 1
56 71 1
57 60 1
57 72 1
58 59 2
58 60 2
58 61 1
59 60 2
59 62 1
60 63 1
61 62 2
61 63 2
61 67 1
61 73 1
62 63 2
62 68 1
62 74 1
63 69 1
63 75 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
70 73 1
71 72 2
71 74 1
72 75 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
