96 414
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 5
14 14 5
15 15 5
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 6
44 44 6
45 45 6
46 46 5
47 47 5
48 48 5
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
79 79 6
80 80 6
81 81 6
82 82 7
83 83 7
84 84 7
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 6
95 95 6
96 96 6
1 2 2
1 3 2
1 25 1
1 52 1
1 58 1
1 70 1
1 91 1
2 3 2
2 26 1
2 53 1
2 59 1
2 71 1
2 92 1
3 27 1
3 54 1
3 60 1
3 72 1
3 93 1
4 5 2
4 6 2
4 22 1
4 25 1
4 40 1
4 67 1
5 6 2
5 23 1
5 26 1
5 41 1
5 68 1
6 24 1
6 27 1
6 42 1
6 69 1
7 8 2
7 9 2
7 10 1
7 22 1
7 37 1
7 76 1
7 91 1
8 9 2
8 11 1
8 23 1
8 38 1
8 77 1
8 92 1
9 12 1
9 24 1
9 39 1
9 78 1
9 93 1
10 11 2
10 12 2
10 16 1
10 19 1
10 46 1
10 55 1
11 12 2
11 17 1
11 20 1
11 47 1
11 56 1
12 18 1
12 21 1
12 48 1
12 57 1
13 14 2
13 15 2
13 76 1
13 85 1
13 88 1
14 15 2
14 77 1
14 86 1
14 89 1
15 78 1
15 87 1
15 90 1
16 17 2
16 18 2
16 58 1
16 76 1
16 91 1
16 94 1
17 18 2
17 59 1
17 77 1
17 92 1
17 95 1
18 60 1
18 78 1
18 93 1
18 96 1
19 20 2
19 21 2
19 28 1
19 37 1
19 82 1
19 91 1
20 21 2
20 29 1
20 38 1
20 83 1
20 92 1
21 30 1
21 39 1
21 84 1
21 93 1
22 23 2
22 24 2
22 28 1
22 49 1
22 55 1
23 24 2
23 29 1
23 50 1
23 56 1
24 30 1
24 51 1
24 57 1
25 26 2
25 27 2
25 40 1
25 58 1
25 64 1
26 27 2
26 41 1
26 59 1
26 65 1
27 42 1
27 60 1
27 66 1
28 29 2
28 30 2
28 64 1
28 82 1
29 30 2
29 65 1
29 83 1
30 66 1
30 84 1
31 32 2
31 33 2
31 55 1
31 61 1
31 67 1
31 73 1
32 33 2
32 56 1
32 62 1
32 68 1
32 74 1
33 57 1
33 63 1
33 69 1
33 75 1
34 35 2
34 36 2
34 40 1
34 49 1
34 52 1
34 64 1
34 91 1
35 36 2
35 41 1
35 50 1
35 53 1
35 65 1
35 92 1
36 42 1
36 51 1
36 54 1
36 66 1
36 93 1
37 38 2
37 39 2
37 58 1
37 82 1
37 94 1
38 39 2
38 59 1
38 83 1
38 95 1
39 60 1
39 84 1
39 96 1
40 41 2
40 42 2
40 73 1
41 42 2
41 74 1
42 75 1
43 44 2
43 45 2
43 55 1
43 58 1
43 61 1
43 82 1
44 45 2
44 56 1
44 59 1
44 62 1
44 83 1
45 57 1
45 60 1
45 63 1
45 84 1
46 47 2
46 48 2
46 49 1
46 94 1
47 48 2
47 50 1
47 95 1
48 51 1
48 96 1
49 50 2
49 51 2
49 70 1
49 88 1
50 51 2
50 71 1
50 89 1
51 72 1
51 90 1
52 53 2
52 54 2
52 82 1
52 85 1
52 88 1
53 54 2
53 83 1
53 86 1
53 89 1
54 84 1
54 87 1
54 90 1
55 56 2
55 57 2
55 61 1
56 57 2
56 62 1
57 63 1
58 59 2
58 60 2
59 60 2
61 62 2
61 63 2
61 79 1
61 85 1
62 63 2
62 80 1
62 86 1
63 81 1
63 87 1
64 65 2
64 66 2
64 70 1
64 76 1
65 66 2
65 71 1
65 77 1
66 72 1
66 78 1
67 68 2
67 69 2
67 76 1
67 88 1
68 69 2
68 77 1
68 89 1
69 78 1
69 90 1
70 71 2
70 72 2
70 79 1
70 94 1
71 72 2
71 80 1
71 95 1
72 81 1
72 96 1
73 74 2
73 75 2
73 79 1
73 85 1
73 88 1
74 75 2
74 80 1
74 86 1
74 89 1
75 81 1
75 87 1
75 90 1
76 77 2
76 78 2
77 78 2
79 80 2
79 81 2
79 85 1
80 81 2
80 86 1
81 87 1
82 83 2
82 84 2
83 84 2
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
89 90 2
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
