60 258
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 5
14 14 5
15 15 5
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
1 2 2
1 3 2
1 10 1
1 25 1
1 28 1
1 46 1
1 52 1
2 3 2
2 11 1
2 26 1
2 29 1
2 47 1
2 53 1
3 12 1
3 27 1
3 30 1
3 48 1
3 54 1
4 5 2
4 6 2
4 7 1
4 28 1
4 49 1
4 55 1
4 58 1
5 6 2
5 8 1
5 29 1
5 50 1
5 56 1
5 59 1
6 9 1
6 30 1
6 51 1
6 57 1
6 60 1
7 8 2
7 9 2
7 22 1
7 34 1
7 43 1
7 46 1
8 9 2
8 23 1
8 35 1
8 44 1
8 47 1
9 24 1
9 36 1
9 45 1
9 48 1
10 11 2
10 12 2
10 31 1
10 40 1
10 43 1
10 55 1
11 12 2
11 32 1
11 41 1
11 44 1
11 56 1
12 33 1
12 42 1
12 45 1
12 57 1
13 14 2
13 15 2
13 25 1
13 40 1
13 58 1
14 15 2
14 26 1
14 41 1
14 59 1
15 27 1
15 42 1
15 60 1
16 17 2
16 18 2
16 19 1
16 34 1
16 55 1
16 58 1
17 18 2
17 20 1
17 35 1
17 56 1
17 59 1
18 21 1
18 36 1
18 57 1
18 60 1
19 20 2
19 21 2
19 22 1
19 28 1
19 31 1
19 43 1
20 21 2
20 23 1
20 29 1
20 32 1
20 44 1
21 24 1
21 30 1
21 33 1
21 45 1
22 23 2
22 24 2
22 37 1
22 46 1
22 49 1
23 24 2
23 38 1
23 47 1
23 50 1
24 39 1
24 48 1
24 51 1
25 26 2
25 27 2
25 37 1
25 43 1
26 27 2
26 38 1
26 44 1
27 39 1
27 45 1
28 29 2
28 30 2
28 34 1
29 30 2
29 35 1
30 36 1
31 32 2
31 33 2
31 43 1
31 46 1
32 33 2
32 44 1
32 47 1
33 45 1
33 48 1
34 35 2
34 36 2
34 46 1
34 58 1
35 36 2
35 47 1
35 59 1
36 48 1
36 60 1
37 38 2
37 39 2
37 40 1
37 52 1
37 55 1
38 39 2
38 41 1
38 53 1
38 56 1
39 42 1
39 54 1
39 57 1
40 41 2
40 42 2
40 49 1
40 52 1
41 42 2
41 50 1
41 53 1
42 51 1
42 54 1
43 44 2
43 45 2
44 45 2
46 47 2
46 48 2
47 48 2
49 50 2
49 51 2
49 52 1
50 51 2
50 53 1
51 54 1
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
55 58 1
56 57 2
56 59 1
57 60 1
58 59 2
58 60 2
59 60 2
