78 336
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
61 61 6
62 62 6
63 63 6
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 16 1
1 40 1
1 43 1
1 58 1
1 70 1
2 3 2
2 17 1
2 41 1
2 44 1
2 59 1
2 71 1
3 18 1
3 42 1
3 45 1
3 60 1
3 72 1
4 5 2
4 6 2
4 7 1
4 10 1
4 37 1
4 46 1
5 6 2
5 8 1
5 11 1
5 38 1
5 47 1
6 9 1
6 12 1
6 39 1
6 48 1
7 8 2
7 9 2
7 43 1
7 58 1
7 67 1
8 9 2
8 44 1
8 59 1
8 68 1
9 45 1
9 60 1
9 69 1
10 11 2
10 12 2
10 13 1
10 28 1
10 46 1
10 52 1
11 12 2
11 14 1
11 29 1
11 47 1
11 53 1
12 15 1
12 30 1
12 48 1
12 54 1
13 14 2
13 15 2
13 34 1
13 58 1
13 64 1
13 73 1
14 15 2
14 35 1
14 59 1
14 65 1
14 74 1
15 36 1
15 60 1
15 66 1
15 75 1
16 17 2
16 18 2
16 49 1
16 55 1
16 61 1
17 18 2
17 50 1
17 56 1
17 62 1
18 51 1
18 57 1
18 63 1
19 20 2
19 21 2
19 37 1
19 43 1
19 52 1
19 55 1
19 73 1
20 21 2
20 38 1
20 44 1
20 53 1
20 56 1
20 74 1
21 39 1
21 45 1
21 54 1
21 57 1
21 75 1
22 23 2
22 24 2
22 37 1
22 40 1
22 49 1
22 52 1
22 61 1
23 24 2
23 38 1
23 41 1
23 50 1
23 53 1
23 62 1
24 39 1
24 42 1
24 51 1
24 54 1
24 63 1
25 26 2
25 27 2
25 34 1
25 64 1
25 67 1
25 70 1
26 27 2
26 35 1
26 65 1
26 68 1
26 71 1
27 36 1
27 66 1
27 69 1
27 72 1
28 29 2
28 30 2
28 55 1
28 73 1
28 76 1
29 30 2
29 56 1
29 74 1
29 77 1
30 57 1
30 75 1
30 78 1
31 32 2
31 33 2
31 43 1
31 46 1
31 49 1
31 55 1
31 67 1
32 33 2
32 44 1
32 47 1
32 50 1
32 56 1
32 68 1
33 45 1
33 48 1
33 51 1
33 57 1
33 69 1
34 35 2
34 36 2
34 37 1
34 46 1
34 64 1
35 36 2
35 38 1
35 47 1
35 65 1
36 39 1
36 48 1
36 66 1
37 38 2
37 39 2
37 40 1
38 39 2
38 41 1
39 42 1
40 41 2
40 42 2
40 49 1
41 42 2
41 50 1
42 51 1
43 44 2
43 45 2
43 52 1
44 45 2
44 53 1
45 54 1
46 47 2
46 48 2
47 48 2
49 50 2
49 51 2
49 61 1
50 51 2
50 62 1
51 63 1
52 53 2
52 54 2
52 76 1
53 54 2
53 77 1
54 78 1
55 56 2
55 57 2
55 76 1
56 57 2
56 77 1
57 78 1
58 59 2
58 60 2
58 67 1
59 60 2
59 68 1
60 69 1
61 62 2
61 63 2
61 70 1
62 63 2
62 71 1
63 72 1
64 65 2
64 66 2
64 70 1
64 76 1
65 66 2
65 71 1
65 77 1
66 72 1
66 78 1
67 68 2
67 69 2
67 76 1
68 69 2
68 77 1
69 78 1
70 71 2
70 72 2
70 73 1
71 72 2
71 74 1
72 75 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
