78 336
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 6
35 35 6
36 36 6
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 7
65 65 7
66 66 7
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 16 1
1 19 1
1 22 1
1 67 1
2 3 2
2 17 1
2 20 1
2 23 1
2 68 1
3 18 1
3 21 1
3 24 1
3 69 1
4 5 2
4 6 2
4 13 1
4 34 1
4 43 1
4 49 1
4 61 1
5 6 2
5 14 1
5 35 1
5 44 1
5 50 1
5 62 1
6 15 1
6 36 1
6 45 1
6 51 1
6 63 1
7 8 2
7 9 2
7 22 1
7 46 1
7 49 1
7 55 1
7 70 1
8 9 2
8 23 1
8 47 1
8 50 1
8 56 1
8 71 1
9 24 1
9 48 1
9 51 1
9 57 1
9 72 1
10 11 2
10 12 2
10 25 1
10 37 1
10 64 1
10 70 1
10 73 1
11 12 2
11 26 1
11 38 1
11 65 1
11 71 1
11 74 1
12 27 1
12 39 1
12 66 1
12 72 1
12 75 1
13 14 2
13 15 2
13 28 1
13 31 1
13 43 1
13 76 1
14 15 2
14 29 1
14 32 1
14 44 1
14 77 1
15 30 1
15 33 1
15 45 1
15 78 1
16 17 2
16 18 2
16 31 1
16 52 1
16 64 1
16 76 1
17 18 2
17 32 1
17 53 1
17 65 1
17 77 1
18 33 1
18 54 1
18 66 1
18 78 1
19 20 2
19 21 2
19 25 1
19 28 1
19 46 1
19 49 1
20 21 2
20 26 1
20 29 1
20 47 1
20 50 1
21 27 1
21 30 1
21 48 1
21 51 1
22 23 2
22 24 2
22 37 1
22 40 1
22 58 1
23 24 2
23 38 1
23 41 1
23 59 1
24 39 1
24 42 1
24 60 1
25 26 2
25 27 2
25 43 1
25 67 1
26 27 2
26 44 1
26 68 1
27 45 1
27 69 1
28 29 2
28 30 2
28 46 1
28 64 1
28 73 1
29 30 2
29 47 1
29 65 1
29 74 1
30 48 1
30 66 1
30 75 1
31 32 2
31 33 2
31 61 1
31 67 1
32 33 2
32 62 1
32 68 1
33 63 1
33 69 1
34 35 2
34 36 2
34 43 1
34 58 1
34 70 1
35 36 2
35 44 1
35 59 1
35 71 1
36 45 1
36 60 1
36 72 1
37 38 2
37 39 2
37 46 1
37 64 1
38 39 2
38 47 1
38 65 1
39 48 1
39 66 1
40 41 2
40 42 2
40 52 1
40 55 1
40 58 1
40 67 1
41 42 2
41 53 1
41 56 1
41 59 1
41 68 1
42 54 1
42 57 1
42 60 1
42 69 1
43 44 2
43 45 2
43 55 1
44 45 2
44 56 1
45 57 1
46 47 2
46 48 2
46 64 1
47 48 2
47 65 1
48 66 1
49 50 2
49 51 2
49 55 1
49 61 1
50 51 2
50 56 1
50 62 1
51 57 1
51 63 1
52 53 2
52 54 2
52 70 1
52 76 1
53 54 2
53 71 1
53 77 1
54 72 1
54 78 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 70 1
58 76 1
59 60 2
59 71 1
59 77 1
60 72 1
60 78 1
61 62 2
61 63 2
61 73 1
62 63 2
62 74 1
63 75 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
73 76 1
74 75 2
74 77 1
75 78 1
76 77 2
76 78 2
77 78 2
