78 336
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 6
65 65 6
66 66 6
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 10 1
1 25 1
1 31 1
1 37 1
2 3 2
2 11 1
2 26 1
2 32 1
2 38 1
3 12 1
3 27 1
3 33 1
3 39 1
4 5 2
4 6 2
4 10 1
4 16 1
4 31 1
4 49 1
4 70 1
5 6 2
5 11 1
5 17 1
5 32 1
5 50 1
5 71 1
6 12 1
6 18 1
6 33 1
6 51 1
6 72 1
7 8 2
7 9 2
7 16 1
7 40 1
7 58 1
7 64 1
7 70 1
8 9 2
8 17 1
8 41 1
8 59 1
8 65 1
8 71 1
9 18 1
9 42 1
9 60 1
9 66 1
9 72 1
10 11 2
10 12 2
10 13 1
10 19 1
10 55 1
11 12 2
11 14 1
11 20 1
11 56 1
12 15 1
12 21 1
12 57 1
13 14 2
13 15 2
13 31 1
13 46 1
13 58 1
13 73 1
14 15 2
14 32 1
14 47 1
14 59 1
14 74 1
15 33 1
15 48 1
15 60 1
15 75 1
16 17 2
16 18 2
16 37 1
16 40 1
16 76 1
17 18 2
17 38 1
17 41 1
17 77 1
18 39 1
18 42 1
18 78 1
19 20 2
19 21 2
19 43 1
19 55 1
19 61 1
20 21 2
20 44 1
20 56 1
20 62 1
21 45 1
21 57 1
21 63 1
22 23 2
22 24 2
22 25 1
22 31 1
22 70 1
22 73 1
22 76 1
23 24 2
23 26 1
23 32 1
23 71 1
23 74 1
23 77 1
24 27 1
24 33 1
24 72 1
24 75 1
24 78 1
25 26 2
25 27 2
25 34 1
25 52 1
26 27 2
26 35 1
26 53 1
27 36 1
27 54 1
28 29 2
28 30 2
28 34 1
28 40 1
28 46 1
28 67 1
29 30 2
29 35 1
29 41 1
29 47 1
29 68 1
30 36 1
30 42 1
30 48 1
30 69 1
31 32 2
31 33 2
31 49 1
32 33 2
32 50 1
33 51 1
34 35 2
34 36 2
34 43 1
34 58 1
35 36 2
35 44 1
35 59 1
36 45 1
36 60 1
37 38 2
37 39 2
37 49 1
37 61 1
37 76 1
38 39 2
38 50 1
38 62 1
38 77 1
39 51 1
39 63 1
39 78 1
40 41 2
40 42 2
40 46 1
40 52 1
41 42 2
41 47 1
41 53 1
42 48 1
42 54 1
43 44 2
43 45 2
43 52 1
43 70 1
43 76 1
44 45 2
44 53 1
44 71 1
44 77 1
45 54 1
45 72 1
45 78 1
46 47 2
46 48 2
46 67 1
47 48 2
47 68 1
48 69 1
49 50 2
49 51 2
49 52 1
49 64 1
50 51 2
50 53 1
50 65 1
51 54 1
51 66 1
52 53 2
52 54 2
52 73 1
53 54 2
53 74 1
54 75 1
55 56 2
55 57 2
55 61 1
55 64 1
55 70 1
56 57 2
56 62 1
56 65 1
56 71 1
57 63 1
57 66 1
57 72 1
58 59 2
58 60 2
58 67 1
58 73 1
59 60 2
59 68 1
59 74 1
60 69 1
60 75 1
61 62 2
61 63 2
61 73 1
62 63 2
62 74 1
63 75 1
64 65 2
64 66 2
64 67 1
65 66 2
65 68 1
66 69 1
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
