78 342
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 6
71 71 6
72 72 6
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 7 1
1 16 1
1 19 1
1 37 1
2 3 2
2 8 1
2 17 1
2 20 1
2 38 1
3 9 1
3 18 1
3 21 1
3 39 1
4 5 2
4 6 2
4 7 1
4 34 1
4 40 1
4 52 1
4 67 1
5 6 2
5 8 1
5 35 1
5 41 1
5 53 1
5 68 1
6 9 1
6 36 1
6 42 1
6 54 1
6 69 1
7 8 2
7 9 2
7 31 1
7 43 1
7 73 1
8 9 2
8 32 1
8 44 1
8 74 1
9 33 1
9 45 1
9 75 1
10 11 2
10 12 2
10 43 1
10 49 1
10 55 1
10 76 1
11 12 2
11 44 1
11 50 1
11 56 1
11 77 1
12 45 1
12 51 1
12 57 1
12 78 1
13 14 2
13 15 2
13 28 1
13 31 1
13 40 1
13 46 1
13 55 1
14 15 2
14 29 1
14 32 1
14 41 1
14 47 1
14 56 1
15 30 1
15 33 1
15 42 1
15 48 1
15 57 1
16 17 2
16 18 2
16 37 1
16 46 1
16 52 1
16 58 1
17 18 2
17 38 1
17 47 1
17 53 1
17 59 1
18 39 1
18 48 1
18 54 1
18 60 1
19 20 2
19 21 2
19 28 1
19 58 1
19 67 1
19 70 1
20 21 2
20 29 1
20 59 1
20 68 1
20 71 1
21 30 1
21 60 1
21 69 1
21 72 1
22 23 2
22 24 2
22 25 1
22 31 1
22 49 1
22 70 1
23 24 2
23 26 1
23 32 1
23 50 1
23 71 1
24 27 1
24 33 1
24 51 1
24 72 1
25 26 2
25 27 2
25 37 1
25 43 1
25 61 1
25 67 1
26 27 2
26 38 1
26 44 1
26 62 1
26 68 1
27 39 1
27 45 1
27 63 1
27 69 1
28 29 2
28 30 2
28 40 1
28 61 1
28 70 1
29 30 2
29 41 1
29 62 1
29 71 1
30 42 1
30 63 1
30 72 1
31 32 2
31 33 2
31 37 1
31 64 1
32 33 2
32 38 1
32 65 1
33 39 1
33 66 1
34 35 2
34 36 2
34 43 1
34 46 1
34 55 1
34 61 1
35 36 2
35 44 1
35 47 1
35 56 1
35 62 1
36 45 1
36 48 1
36 57 1
36 63 1
37 38 2
37 39 2
37 73 1
38 39 2
38 74 1
39 75 1
40 41 2
40 42 2
40 64 1
40 76 1
41 42 2
41 65 1
41 77 1
42 66 1
42 78 1
43 44 2
43 45 2
43 76 1
44 45 2
44 77 1
45 78 1
46 47 2
46 48 2
46 58 1
46 73 1
47 48 2
47 59 1
47 74 1
48 60 1
48 75 1
49 50 2
49 51 2
49 61 1
49 67 1
49 76 1
50 51 2
50 62 1
50 68 1
50 77 1
51 63 1
51 69 1
51 78 1
52 53 2
52 54 2
52 55 1
52 58 1
52 64 1
53 54 2
53 56 1
53 59 1
53 65 1
54 57 1
54 60 1
54 66 1
55 56 2
55 57 2
55 64 1
56 57 2
56 65 1
57 66 1
58 59 2
58 60 2
59 60 2
61 62 2
61 63 2
61 73 1
62 63 2
62 74 1
63 75 1
64 65 2
64 66 2
64 76 1
65 66 2
65 77 1
66 78 1
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
