60 258
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 5
11 11 5
12 12 5
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 5
29 29 5
30 30 5
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
1 2 2
1 3 2
1 10 1
1 19 1
1 40 1
1 52 1
1 58 1
2 3 2
2 11 1
2 20 1
2 41 1
2 53 1
2 59 1
3 12 1
3 21 1
3 42 1
3 54 1
3 60 1
4 5 2
4 6 2
4 22 1
4 34 1
4 37 1
4 43 1
4 49 1
5 6 2
5 23 1
5 35 1
5 38 1
5 44 1
5 50 1
6 24 1
6 36 1
6 39 1
6 45 1
6 51 1
7 8 2
7 9 2
7 10 1
7 13 1
7 25 1
7 46 1
7 55 1
8 9 2
8 11 1
8 14 1
8 26 1
8 47 1
8 56 1
9 12 1
9 15 1
9 27 1
9 48 1
9 57 1
10 11 2
10 12 2
10 40 1
11 12 2
11 41 1
12 42 1
13 14 2
13 15 2
13 25 1
13 28 1
13 37 1
13 43 1
14 15 2
14 26 1
14 29 1
14 38 1
14 44 1
15 27 1
15 30 1
15 39 1
15 45 1
16 17 2
16 18 2
16 25 1
16 31 1
16 34 1
16 43 1
16 46 1
17 18 2
17 26 1
17 32 1
17 35 1
17 44 1
17 47 1
18 27 1
18 33 1
18 36 1
18 45 1
18 48 1
19 20 2
19 21 2
19 31 1
19 43 1
19 46 1
19 55 1
20 21 2
20 32 1
20 44 1
20 47 1
20 56 1
21 33 1
21 45 1
21 48 1
21 57 1
22 23 2
22 24 2
22 28 1
22 31 1
22 34 1
22 37 1
23 24 2
23 29 1
23 32 1
23 35 1
23 38 1
24 30 1
24 33 1
24 36 1
24 39 1
25 26 2
25 27 2
25 40 1
25 46 1
26 27 2
26 41 1
26 47 1
27 42 1
27 48 1
28 29 2
28 30 2
28 49 1
29 30 2
29 50 1
30 51 1
31 32 2
31 33 2
31 52 1
31 58 1
32 33 2
32 53 1
32 59 1
33 54 1
33 60 1
34 35 2
34 36 2
34 40 1
34 55 1
35 36 2
35 41 1
35 56 1
36 42 1
36 57 1
37 38 2
37 39 2
37 49 1
37 58 1
38 39 2
38 50 1
38 59 1
39 51 1
39 60 1
40 41 2
40 42 2
41 42 2
43 44 2
43 45 2
43 52 1
44 45 2
44 53 1
45 54 1
46 47 2
46 48 2
46 55 1
47 48 2
47 56 1
48 57 1
49 50 2
49 51 2
49 58 1
50 51 2
50 59 1
51 60 1
52 53 2
52 54 2
52 55 1
53 54 2
53 56 1
54 57 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
59 60 2
