78 342
1 1 5
2 2 5
3 3 5
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 37 1
1 49 1
1 64 1
2 3 2
2 38 1
2 50 1
2 65 1
3 39 1
3 51 1
3 66 1
4 5 2
4 6 2
4 31 1
4 58 1
4 64 1
4 67 1
4 76 1
5 6 2
5 32 1
5 59 1
5 65 1
5 68 1
5 77 1
6 33 1
6 60 1
6 66 1
6 69 1
6 78 1
7 8 2
7 9 2
7 19 1
7 22 1
7 34 1
7 43 1
7 49 1
8 9 2
8 20 1
8 23 1
8 35 1
8 44 1
8 50 1
9 21 1
9 24 1
9 36 1
9 45 1
9 51 1
10 11 2
10 12 2
10 13 1
10 28 1
10 31 1
10 40 1
10 43 1
11 12 2
11 14 1
11 29 1
11 32 1
11 41 1
11 44 1
12 15 1
12 30 1
12 33 1
12 42 1
12 45 1
13 14 2
13 15 2
13 16 1
13 31 1
13 52 1
14 15 2
14 17 1
14 32 1
14 53 1
15 18 1
15 33 1
15 54 1
16 17 2
16 18 2
16 34 1
16 49 1
16 52 1
16 55 1
17 18 2
17 35 1
17 50 1
17 53 1
17 56 1
18 36 1
18 51 1
18 54 1
18 57 1
19 20 2
19 21 2
19 22 1
19 28 1
19 67 1
19 70 1
20 21 2
20 23 1
20 29 1
20 68 1
20 71 1
21 24 1
21 30 1
21 69 1
21 72 1
22 23 2
22 24 2
22 40 1
22 55 1
22 67 1
23 24 2
23 41 1
23 56 1
23 68 1
24 42 1
24 57 1
24 69 1
25 26 2
25 27 2
25 28 1
25 49 1
25 61 1
25 64 1
25 76 1
26 27 2
26 29 1
26 50 1
26 62 1
26 65 1
26 77 1
27 30 1
27 51 1
27 63 1
27 66 1
27 78 1
28 29 2
28 30 2
28 37 1
28 73 1
29 30 2
29 38 1
29 74 1
30 39 1
30 75 1
31 32 2
31 33 2
31 55 1
31 70 1
32 33 2
32 56 1
32 71 1
33 57 1
33 72 1
34 35 2
34 36 2
34 46 1
34 58 1
34 61 1
35 36 2
35 47 1
35 59 1
35 62 1
36 48 1
36 60 1
36 63 1
37 38 2
37 39 2
37 46 1
37 67 1
37 70 1
38 39 2
38 47 1
38 68 1
38 71 1
39 48 1
39 69 1
39 72 1
40 41 2
40 42 2
40 49 1
40 52 1
40 73 1
41 42 2
41 50 1
41 53 1
41 74 1
42 51 1
42 54 1
42 75 1
43 44 2
43 45 2
43 46 1
43 61 1
44 45 2
44 47 1
44 62 1
45 48 1
45 63 1
46 47 2
46 48 2
46 58 1
46 73 1
47 48 2
47 59 1
47 74 1
48 60 1
48 75 1
49 50 2
49 51 2
50 51 2
52 53 2
52 54 2
52 58 1
52 70 1
53 54 2
53 59 1
53 71 1
54 60 1
54 72 1
55 56 2
55 57 2
55 64 1
55 76 1
56 57 2
56 65 1
56 77 1
57 66 1
57 78 1
58 59 2
58 60 2
59 60 2
61 62 2
61 63 2
61 64 1
61 76 1
62 63 2
62 65 1
62 77 1
63 66 1
63 78 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
67 76 1
68 69 2
68 77 1
69 78 1
70 71 2
70 72 2
70 73 1
71 72 2
71 74 1
72 75 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
