96 414
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 5
14 14 5
15 15 5
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 7
65 65 7
66 66 7
67 67 6
68 68 6
69 69 6
70 70 6
71 71 6
72 72 6
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
79 79 7
80 80 7
81 81 7
82 82 6
83 83 6
84 84 6
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 6
92 92 6
93 93 6
94 94 6
95 95 6
96 96 6
1 2 2
1 3 2
1 34 1
1 37 1
1 43 1
1 52 1
1 85 1
2 3 2
2 35 1
2 38 1
2 44 1
2 53 1
2 86 1
3 36 1
3 39 1
3 45 1
3 54 1
3 87 1
4 5 2
4 6 2
4 22 1
4 52 1
4 76 1
4 82 1
4 94 1
5 6 2
5 23 1
5 53 1
5 77 1
5 83 1
5 95 1
6 24 1
6 54 1
6 78 1
6 84 1
6 96 1
7 8 2
7 9 2
7 10 1
7 13 1
7 22 1
7 34 1
7 91 1
8 9 2
8 11 1
8 14 1
8 23 1
8 35 1
8 92 1
9 12 1
9 15 1
9 24 1
9 36 1
9 93 1
10 11 2
10 12 2
10 25 1
10 70 1
10 85 1
11 12 2
11 26 1
11 71 1
11 86 1
12 27 1
12 72 1
12 87 1
13 14 2
13 15 2
13 73 1
13 79 1
14 15 2
14 74 1
14 80 1
15 75 1
15 81 1
16 17 2
16 18 2
16 25 1
16 37 1
16 70 1
16 79 1
16 88 1
17 18 2
17 26 1
17 38 1
17 71 1
17 80 1
17 89 1
18 27 1
18 39 1
18 72 1
18 81 1
18 90 1
19 20 2
19 21 2
19 40 1
19 55 1
19 61 1
19 64 1
19 79 1
20 21 2
20 41 1
20 56 1
20 62 1
20 65 1
20 80 1
21 42 1
21 57 1
21 63 1
21 66 1
21 81 1
22 23 2
22 24 2
22 28 1
22 55 1
22 58 1
23 24 2
23 29 1
23 56 1
23 59 1
24 30 1
24 57 1
24 60 1
25 26 2
25 27 2
25 52 1
25 64 1
25 70 1
26 27 2
26 53 1
26 65 1
26 71 1
27 54 1
27 66 1
27 72 1
28 29 2
28 30 2
28 40 1
28 64 1
28 73 1
29 30 2
29 41 1
29 65 1
29 74 1
30 42 1
30 66 1
30 75 1
31 32 2
31 33 2
31 37 1
31 43 1
31 46 1
31 49 1
32 33 2
32 38 1
32 44 1
32 47 1
32 50 1
33 39 1
33 45 1
33 48 1
33 51 1
34 35 2
34 36 2
34 73 1
34 79 1
34 82 1
35 36 2
35 74 1
35 80 1
35 83 1
36 75 1
36 81 1
36 84 1
37 38 2
37 39 2
37 40 1
37 43 1
38 39 2
38 41 1
38 44 1
39 42 1
39 45 1
40 41 2
40 42 2
40 46 1
40 58 1
41 42 2
41 47 1
41 59 1
42 48 1
42 60 1
43 44 2
43 45 2
43 55 1
43 67 1
44 45 2
44 56 1
44 68 1
45 57 1
45 69 1
46 47 2
46 48 2
46 61 1
46 76 1
46 85 1
47 48 2
47 62 1
47 77 1
47 86 1
48 63 1
48 78 1
48 87 1
49 50 2
49 51 2
49 52 1
49 73 1
49 76 1
49 82 1
50 51 2
50 53 1
50 74 1
50 77 1
50 83 1
51 54 1
51 75 1
51 78 1
51 84 1
52 53 2
52 54 2
52 76 1
53 54 2
53 77 1
54 78 1
55 56 2
55 57 2
55 88 1
55 94 1
56 57 2
56 89 1
56 95 1
57 90 1
57 96 1
58 59 2
58 60 2
58 64 1
58 67 1
58 76 1
59 60 2
59 65 1
59 68 1
59 77 1
60 66 1
60 69 1
60 78 1
61 62 2
61 63 2
61 70 1
61 88 1
62 63 2
62 71 1
62 89 1
63 72 1
63 90 1
64 65 2
64 66 2
64 88 1
65 66 2
65 89 1
66 90 1
67 68 2
67 69 2
67 85 1
67 88 1
68 69 2
68 86 1
68 89 1
69 87 1
69 90 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
79 80 2
79 81 2
79 94 1
80 81 2
80 95 1
81 96 1
82 83 2
82 84 2
82 91 1
83 84 2
83 92 1
84 93 1
85 86 2
85 87 2
85 91 1
86 87 2
86 92 1
87 93 1
88 89 2
88 90 2
89 90 2
91 92 2
91 93 2
91 94 1
92 93 2
92 95 1
93 96 1
94 95 2
94 96 2
95 96 2
