60 258
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 6
50 50 6
51 51 6
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
1 2 2
1 3 2
1 13 1
1 25 1
1 31 1
1 34 1
1 46 1
2 3 2
2 14 1
2 26 1
2 32 1
2 35 1
2 47 1
3 15 1
3 27 1
3 33 1
3 36 1
3 48 1
4 5 2
4 6 2
4 16 1
4 22 1
4 31 1
4 40 1
5 6 2
5 17 1
5 23 1
5 32 1
5 41 1
6 18 1
6 24 1
6 33 1
6 42 1
7 8 2
7 9 2
7 10 1
7 19 1
7 28 1
7 37 1
7 43 1
8 9 2
8 11 1
8 20 1
8 29 1
8 38 1
8 44 1
9 12 1
9 21 1
9 30 1
9 39 1
9 45 1
10 11 2
10 12 2
10 13 1
10 16 1
10 19 1
10 55 1
11 12 2
11 14 1
11 17 1
11 20 1
11 56 1
12 15 1
12 18 1
12 21 1
12 57 1
13 14 2
13 15 2
13 40 1
13 46 1
13 52 1
14 15 2
14 41 1
14 47 1
14 53 1
15 42 1
15 48 1
15 54 1
16 17 2
16 18 2
16 19 1
16 52 1
16 58 1
17 18 2
17 20 1
17 53 1
17 59 1
18 21 1
18 54 1
18 60 1
19 20 2
19 21 2
19 25 1
20 21 2
20 26 1
21 27 1
22 23 2
22 24 2
22 28 1
22 31 1
22 49 1
22 52 1
23 24 2
23 29 1
23 32 1
23 50 1
23 53 1
24 30 1
24 33 1
24 51 1
24 54 1
25 26 2
25 27 2
25 31 1
25 58 1
26 27 2
26 32 1
26 59 1
27 33 1
27 60 1
28 29 2
28 30 2
28 34 1
28 37 1
28 40 1
29 30 2
29 35 1
29 38 1
29 41 1
30 36 1
30 39 1
30 42 1
31 32 2
31 33 2
31 49 1
32 33 2
32 50 1
33 51 1
34 35 2
34 36 2
34 37 1
34 40 1
35 36 2
35 38 1
35 41 1
36 39 1
36 42 1
37 38 2
37 39 2
37 43 1
37 55 1
38 39 2
38 44 1
38 56 1
39 45 1
39 57 1
40 41 2
40 42 2
41 42 2
43 44 2
43 45 2
43 46 1
43 49 1
43 58 1
44 45 2
44 47 1
44 50 1
44 59 1
45 48 1
45 51 1
45 60 1
46 47 2
46 48 2
46 49 1
47 48 2
47 50 1
48 51 1
49 50 2
49 51 2
50 51 2
52 53 2
52 54 2
52 55 1
52 58 1
53 54 2
53 56 1
53 59 1
54 57 1
54 60 1
55 56 2
55 57 2
55 58 1
56 57 2
56 59 1
57 60 1
58 59 2
58 60 2
59 60 2
