78 336
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 5
14 14 5
15 15 5
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 4 1
1 22 1
1 28 1
1 52 1
1 55 1
2 3 2
2 5 1
2 23 1
2 29 1
2 53 1
2 56 1
3 6 1
3 24 1
3 30 1
3 54 1
3 57 1
4 5 2
4 6 2
4 16 1
4 28 1
4 67 1
4 76 1
5 6 2
5 17 1
5 29 1
5 68 1
5 77 1
6 18 1
6 30 1
6 69 1
6 78 1
7 8 2
7 9 2
7 46 1
7 49 1
7 55 1
7 70 1
7 73 1
8 9 2
8 47 1
8 50 1
8 56 1
8 71 1
8 74 1
9 48 1
9 51 1
9 57 1
9 72 1
9 75 1
10 11 2
10 12 2
10 40 1
10 43 1
10 64 1
10 67 1
10 73 1
11 12 2
11 41 1
11 44 1
11 65 1
11 68 1
11 74 1
12 42 1
12 45 1
12 66 1
12 69 1
12 75 1
13 14 2
13 15 2
13 43 1
13 49 1
13 55 1
14 15 2
14 44 1
14 50 1
14 56 1
15 45 1
15 51 1
15 57 1
16 17 2
16 18 2
16 25 1
16 46 1
16 73 1
17 18 2
17 26 1
17 47 1
17 74 1
18 27 1
18 48 1
18 75 1
19 20 2
19 21 2
19 31 1
19 34 1
19 52 1
19 64 1
19 76 1
20 21 2
20 32 1
20 35 1
20 53 1
20 65 1
20 77 1
21 33 1
21 36 1
21 54 1
21 66 1
21 78 1
22 23 2
22 24 2
22 28 1
22 43 1
22 58 1
22 61 1
23 24 2
23 29 1
23 44 1
23 59 1
23 62 1
24 30 1
24 45 1
24 60 1
24 63 1
25 26 2
25 27 2
25 31 1
25 40 1
25 49 1
26 27 2
26 32 1
26 41 1
26 50 1
27 33 1
27 42 1
27 51 1
28 29 2
28 30 2
28 73 1
28 76 1
29 30 2
29 74 1
29 77 1
30 75 1
30 78 1
31 32 2
31 33 2
31 37 1
31 40 1
31 67 1
32 33 2
32 38 1
32 41 1
32 68 1
33 39 1
33 42 1
33 69 1
34 35 2
34 36 2
34 37 1
34 52 1
34 61 1
34 70 1
35 36 2
35 38 1
35 53 1
35 62 1
35 71 1
36 39 1
36 54 1
36 63 1
36 72 1
37 38 2
37 39 2
37 49 1
37 52 1
38 39 2
38 50 1
38 53 1
39 51 1
39 54 1
40 41 2
40 42 2
40 55 1
40 61 1
41 42 2
41 56 1
41 62 1
42 57 1
42 63 1
43 44 2
43 45 2
43 61 1
44 45 2
44 62 1
45 63 1
46 47 2
46 48 2
46 67 1
46 76 1
47 48 2
47 68 1
47 77 1
48 69 1
48 78 1
49 50 2
49 51 2
49 70 1
50 51 2
50 71 1
51 72 1
52 53 2
52 54 2
52 58 1
53 54 2
53 59 1
54 60 1
55 56 2
55 57 2
55 70 1
56 57 2
56 71 1
57 72 1
58 59 2
58 60 2
58 64 1
58 73 1
59 60 2
59 65 1
59 74 1
60 66 1
60 75 1
61 62 2
61 63 2
61 70 1
62 63 2
62 71 1
63 72 1
64 65 2
64 66 2
64 67 1
65 66 2
65 68 1
66 69 1
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
