78 342
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 6
74 74 6
75 75 6
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 16 1
1 19 1
1 37 1
1 58 1
2 3 2
2 17 1
2 20 1
2 38 1
2 59 1
3 18 1
3 21 1
3 39 1
3 60 1
4 5 2
4 6 2
4 16 1
4 19 1
4 31 1
4 40 1
4 52 1
5 6 2
5 17 1
5 20 1
5 32 1
5 41 1
5 53 1
6 18 1
6 21 1
6 33 1
6 42 1
6 54 1
7 8 2
7 9 2
7 31 1
7 34 1
7 37 1
7 73 1
7 76 1
8 9 2
8 32 1
8 35 1
8 38 1
8 74 1
8 77 1
9 33 1
9 36 1
9 39 1
9 75 1
9 78 1
10 11 2
10 12 2
10 13 1
10 31 1
10 46 1
10 64 1
10 70 1
11 12 2
11 14 1
11 32 1
11 47 1
11 65 1
11 71 1
12 15 1
12 33 1
12 48 1
12 66 1
12 72 1
13 14 2
13 15 2
13 28 1
13 49 1
13 70 1
13 76 1
14 15 2
14 29 1
14 50 1
14 71 1
14 77 1
15 30 1
15 51 1
15 72 1
15 78 1
16 17 2
16 18 2
16 28 1
16 37 1
17 18 2
17 29 1
17 38 1
18 30 1
18 39 1
19 20 2
19 21 2
19 22 1
19 34 1
19 55 1
20 21 2
20 23 1
20 35 1
20 56 1
21 24 1
21 36 1
21 57 1
22 23 2
22 24 2
22 40 1
22 43 1
22 58 1
22 76 1
23 24 2
23 41 1
23 44 1
23 59 1
23 77 1
24 42 1
24 45 1
24 60 1
24 78 1
25 26 2
25 27 2
25 34 1
25 49 1
25 58 1
25 61 1
25 73 1
26 27 2
26 35 1
26 50 1
26 59 1
26 62 1
26 74 1
27 36 1
27 51 1
27 60 1
27 63 1
27 75 1
28 29 2
28 30 2
28 43 1
28 46 1
28 67 1
29 30 2
29 44 1
29 47 1
29 68 1
30 45 1
30 48 1
30 69 1
31 32 2
31 33 2
31 64 1
31 67 1
32 33 2
32 65 1
32 68 1
33 66 1
33 69 1
34 35 2
34 36 2
34 52 1
34 67 1
35 36 2
35 53 1
35 68 1
36 54 1
36 69 1
37 38 2
37 39 2
37 52 1
37 64 1
38 39 2
38 53 1
38 65 1
39 54 1
39 66 1
40 41 2
40 42 2
40 43 1
40 46 1
41 42 2
41 44 1
41 47 1
42 45 1
42 48 1
43 44 2
43 45 2
43 61 1
43 76 1
44 45 2
44 62 1
44 77 1
45 63 1
45 78 1
46 47 2
46 48 2
46 49 1
46 55 1
47 48 2
47 50 1
47 56 1
48 51 1
48 57 1
49 50 2
49 51 2
49 58 1
49 70 1
50 51 2
50 59 1
50 71 1
51 60 1
51 72 1
52 53 2
52 54 2
52 64 1
52 73 1
53 54 2
53 65 1
53 74 1
54 66 1
54 75 1
55 56 2
55 57 2
55 61 1
55 70 1
55 73 1
56 57 2
56 62 1
56 71 1
56 74 1
57 63 1
57 72 1
57 75 1
58 59 2
58 60 2
58 61 1
59 60 2
59 62 1
60 63 1
61 62 2
61 63 2
61 67 1
62 63 2
62 68 1
63 69 1
64 65 2
64 66 2
64 70 1
65 66 2
65 71 1
66 72 1
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
