78 342
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 6
71 71 6
72 72 6
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 7 1
1 19 1
1 34 1
1 40 1
1 76 1
2 3 2
2 8 1
2 20 1
2 35 1
2 41 1
2 77 1
3 9 1
3 21 1
3 36 1
3 42 1
3 78 1
4 5 2
4 6 2
4 22 1
4 28 1
4 55 1
4 58 1
5 6 2
5 23 1
5 29 1
5 56 1
5 59 1
6 24 1
6 30 1
6 57 1
6 60 1
7 8 2
7 9 2
7 13 1
7 22 1
7 55 1
7 67 1
8 9 2
8 14 1
8 23 1
8 56 1
8 68 1
9 15 1
9 24 1
9 57 1
9 69 1
10 11 2
10 12 2
10 31 1
10 55 1
10 61 1
10 64 1
10 76 1
11 12 2
11 32 1
11 56 1
11 62 1
11 65 1
11 77 1
12 33 1
12 57 1
12 63 1
12 66 1
12 78 1
13 14 2
13 15 2
13 49 1
13 52 1
13 58 1
13 73 1
14 15 2
14 50 1
14 53 1
14 59 1
14 74 1
15 51 1
15 54 1
15 60 1
15 75 1
16 17 2
16 18 2
16 19 1
16 31 1
16 64 1
16 73 1
17 18 2
17 20 1
17 32 1
17 65 1
17 74 1
18 21 1
18 33 1
18 66 1
18 75 1
19 20 2
19 21 2
19 25 1
19 43 1
19 70 1
20 21 2
20 26 1
20 44 1
20 71 1
21 27 1
21 45 1
21 72 1
22 23 2
22 24 2
22 37 1
22 43 1
22 76 1
23 24 2
23 38 1
23 44 1
23 77 1
24 39 1
24 45 1
24 78 1
25 26 2
25 27 2
25 28 1
25 40 1
25 70 1
25 76 1
26 27 2
26 29 1
26 41 1
26 71 1
26 77 1
27 30 1
27 42 1
27 72 1
27 78 1
28 29 2
28 30 2
28 31 1
28 49 1
28 52 1
29 30 2
29 32 1
29 50 1
29 53 1
30 33 1
30 51 1
30 54 1
31 32 2
31 33 2
31 40 1
31 52 1
32 33 2
32 41 1
32 53 1
33 42 1
33 54 1
34 35 2
34 36 2
34 40 1
34 46 1
34 67 1
34 70 1
35 36 2
35 41 1
35 47 1
35 68 1
35 71 1
36 42 1
36 48 1
36 69 1
36 72 1
37 38 2
37 39 2
37 46 1
37 55 1
37 64 1
37 73 1
38 39 2
38 47 1
38 56 1
38 65 1
38 74 1
39 48 1
39 57 1
39 66 1
39 75 1
40 41 2
40 42 2
40 61 1
41 42 2
41 62 1
42 63 1
43 44 2
43 45 2
43 46 1
43 49 1
43 67 1
44 45 2
44 47 1
44 50 1
44 68 1
45 48 1
45 51 1
45 69 1
46 47 2
46 48 2
46 58 1
46 76 1
47 48 2
47 59 1
47 77 1
48 60 1
48 78 1
49 50 2
49 51 2
49 73 1
50 51 2
50 74 1
51 75 1
52 53 2
52 54 2
52 64 1
52 70 1
53 54 2
53 65 1
53 71 1
54 66 1
54 72 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 67 1
58 73 1
59 60 2
59 68 1
59 74 1
60 69 1
60 75 1
61 62 2
61 63 2
61 64 1
61 67 1
62 63 2
62 65 1
62 68 1
63 66 1
63 69 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
