96 414
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 5
11 11 5
12 12 5
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 5
23 23 5
24 24 5
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
79 79 7
80 80 7
81 81 7
82 82 7
83 83 7
84 84 7
85 85 4
86 86 4
87 87 4
88 88 6
89 89 6
90 90 6
91 91 7
92 92 7
93 93 7
94 94 7
95 95 7
96 96 7
1 2 2
1 3 2
1 25 1
1 37 1
1 43 1
1 49 1
1 64 1
2 3 2
2 26 1
2 38 1
2 44 1
2 50 1
2 65 1
3 27 1
3 39 1
3 45 1
3 51 1
3 66 1
4 5 2
4 6 2
4 10 1
4 22 1
4 34 1
4 40 1
4 64 1
5 6 2
5 11 1
5 23 1
5 35 1
5 41 1
5 65 1
6 12 1
6 24 1
6 36 1
6 42 1
6 66 1
7 8 2
7 9 2
7 28 1
7 31 1
7 43 1
7 52 1
7 73 1
8 9 2
8 29 1
8 32 1
8 44 1
8 53 1
8 74 1
9 30 1
9 33 1
9 45 1
9 54 1
9 75 1
10 11 2
10 12 2
10 16 1
10 73 1
11 12 2
11 17 1
11 74 1
12 18 1
12 75 1
13 14 2
13 15 2
13 19 1
13 67 1
13 79 1
13 85 1
13 88 1
14 15 2
14 20 1
14 68 1
14 80 1
14 86 1
14 89 1
15 21 1
15 69 1
15 81 1
15 87 1
15 90 1
16 17 2
16 18 2
16 43 1
16 46 1
16 61 1
16 94 1
17 18 2
17 44 1
17 47 1
17 62 1
17 95 1
18 45 1
18 48 1
18 63 1
18 96 1
19 20 2
19 21 2
19 34 1
19 46 1
19 82 1
20 21 2
20 35 1
20 47 1
20 83 1
21 36 1
21 48 1
21 84 1
22 23 2
22 24 2
22 28 1
22 31 1
23 24 2
23 29 1
23 32 1
24 30 1
24 33 1
25 26 2
25 27 2
25 43 1
25 46 1
25 79 1
26 27 2
26 44 1
26 47 1
26 80 1
27 45 1
27 48 1
27 81 1
28 29 2
28 30 2
28 37 1
28 61 1
28 79 1
29 30 2
29 38 1
29 62 1
29 80 1
30 39 1
30 63 1
30 81 1
31 32 2
31 33 2
31 52 1
31 82 1
31 91 1
32 33 2
32 53 1
32 83 1
32 92 1
33 54 1
33 84 1
33 93 1
34 35 2
34 36 2
34 52 1
34 58 1
34 61 1
35 36 2
35 53 1
35 59 1
35 62 1
36 54 1
36 60 1
36 63 1
37 38 2
37 39 2
37 49 1
37 64 1
37 94 1
38 39 2
38 50 1
38 65 1
38 95 1
39 51 1
39 66 1
39 96 1
40 41 2
40 42 2
40 46 1
40 55 1
40 70 1
40 76 1
41 42 2
41 47 1
41 56 1
41 71 1
41 77 1
42 48 1
42 57 1
42 72 1
42 78 1
43 44 2
43 45 2
43 76 1
44 45 2
44 77 1
45 78 1
46 47 2
46 48 2
46 67 1
47 48 2
47 68 1
48 69 1
49 50 2
49 51 2
49 73 1
49 76 1
50 51 2
50 74 1
50 77 1
51 75 1
51 78 1
52 53 2
52 54 2
52 58 1
52 82 1
53 54 2
53 59 1
53 83 1
54 60 1
54 84 1
55 56 2
55 57 2
55 64 1
55 67 1
55 85 1
55 94 1
56 57 2
56 65 1
56 68 1
56 86 1
56 95 1
57 66 1
57 69 1
57 87 1
57 96 1
58 59 2
58 60 2
58 70 1
58 82 1
58 94 1
59 60 2
59 71 1
59 83 1
59 95 1
60 72 1
60 84 1
60 96 1
61 62 2
61 63 2
61 73 1
61 91 1
62 63 2
62 74 1
62 92 1
63 75 1
63 93 1
64 65 2
64 66 2
64 67 1
65 66 2
65 68 1
66 69 1
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
70 79 1
70 91 1
71 72 2
71 80 1
71 92 1
72 81 1
72 93 1
73 74 2
73 75 2
73 88 1
74 75 2
74 89 1
75 90 1
76 77 2
76 78 2
76 88 1
77 78 2
77 89 1
78 90 1
79 80 2
79 81 2
79 91 1
80 81 2
80 92 1
81 93 1
82 83 2
82 84 2
82 91 1
83 84 2
83 92 1
84 93 1
85 86 2
85 87 2
86 87 2
88 89 2
88 90 2
88 94 1
89 90 2
89 95 1
90 96 1
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
