42 183
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 5
32 32 5
33 33 5
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 7 1
1 10 1
1 13 1
1 19 1
1 28 1
2 3 2
2 8 1
2 11 1
2 14 1
2 20 1
2 29 1
3 9 1
3 12 1
3 15 1
3 21 1
3 30 1
4 5 2
4 6 2
4 13 1
4 16 1
4 34 1
4 37 1
5 6 2
5 14 1
5 17 1
5 35 1
5 38 1
6 15 1
6 18 1
6 36 1
6 39 1
7 8 2
7 9 2
7 10 1
7 22 1
7 25 1
7 37 1
8 9 2
8 11 1
8 23 1
8 26 1
8 38 1
9 12 1
9 24 1
9 27 1
9 39 1
10 11 2
10 12 2
10 13 1
10 22 1
11 12 2
11 14 1
11 23 1
12 15 1
12 24 1
13 14 2
13 15 2
13 28 1
13 40 1
14 15 2
14 29 1
14 41 1
15 30 1
15 42 1
16 17 2
16 18 2
16 25 1
16 31 1
16 34 1
16 40 1
17 18 2
17 26 1
17 32 1
17 35 1
17 41 1
18 27 1
18 33 1
18 36 1
18 42 1
19 20 2
19 21 2
19 25 1
19 28 1
19 34 1
19 37 1
20 21 2
20 26 1
20 29 1
20 35 1
20 38 1
21 27 1
21 30 1
21 36 1
21 39 1
22 23 2
22 24 2
22 25 1
22 31 1
22 40 1
23 24 2
23 26 1
23 32 1
23 41 1
24 27 1
24 33 1
24 42 1
25 26 2
25 27 2
25 37 1
26 27 2
26 38 1
27 39 1
28 29 2
28 30 2
28 34 1
28 37 1
29 30 2
29 35 1
29 38 1
30 36 1
30 39 1
31 32 2
31 33 2
31 40 1
32 33 2
32 41 1
33 42 1
34 35 2
34 36 2
34 40 1
35 36 2
35 41 1
36 42 1
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
41 42 2
