42 183
1 1 6
2 2 6
3 3 6
4 4 6
5 5 6
6 6 6
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 13 1
1 16 1
1 25 1
1 40 1
2 3 2
2 14 1
2 17 1
2 26 1
2 41 1
3 15 1
3 18 1
3 27 1
3 42 1
4 5 2
4 6 2
4 22 1
4 28 1
4 34 1
4 37 1
5 6 2
5 23 1
5 29 1
5 35 1
5 38 1
6 24 1
6 30 1
6 36 1
6 39 1
7 8 2
7 9 2
7 16 1
7 25 1
7 31 1
7 40 1
8 9 2
8 17 1
8 26 1
8 32 1
8 41 1
9 18 1
9 27 1
9 33 1
9 42 1
10 11 2
10 12 2
10 13 1
10 19 1
10 22 1
10 31 1
10 37 1
11 12 2
11 14 1
11 20 1
11 23 1
11 32 1
11 38 1
12 15 1
12 21 1
12 24 1
12 33 1
12 39 1
13 14 2
13 15 2
13 25 1
13 28 1
13 37 1
14 15 2
14 26 1
14 29 1
14 38 1
15 27 1
15 30 1
15 39 1
16 17 2
16 18 2
16 19 1
16 34 1
16 40 1
17 18 2
17 20 1
17 35 1
17 41 1
18 21 1
18 36 1
18 42 1
19 20 2
19 21 2
19 31 1
19 37 1
19 40 1
20 21 2
20 32 1
20 38 1
20 41 1
21 33 1
21 39 1
21 42 1
22 23 2
22 24 2
22 28 1
22 31 1
22 40 1
23 24 2
23 29 1
23 32 1
23 41 1
24 30 1
24 33 1
24 42 1
25 26 2
25 27 2
25 34 1
25 37 1
26 27 2
26 35 1
26 38 1
27 36 1
27 39 1
28 29 2
28 30 2
28 31 1
28 34 1
29 30 2
29 32 1
29 35 1
30 33 1
30 36 1
31 32 2
31 33 2
32 33 2
34 35 2
34 36 2
35 36 2
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
41 42 2
