42 183
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 5
14 14 5
15 15 5
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 13 1
1 16 1
1 25 1
1 28 1
1 34 1
2 3 2
2 14 1
2 17 1
2 26 1
2 29 1
2 35 1
3 15 1
3 18 1
3 27 1
3 30 1
3 36 1
4 5 2
4 6 2
4 7 1
4 13 1
4 19 1
4 22 1
4 31 1
5 6 2
5 8 1
5 14 1
5 20 1
5 23 1
5 32 1
6 9 1
6 15 1
6 21 1
6 24 1
6 33 1
7 8 2
7 9 2
7 10 1
7 19 1
7 31 1
7 34 1
8 9 2
8 11 1
8 20 1
8 32 1
8 35 1
9 12 1
9 21 1
9 33 1
9 36 1
10 11 2
10 12 2
10 25 1
10 31 1
10 34 1
10 40 1
11 12 2
11 26 1
11 32 1
11 35 1
11 41 1
12 27 1
12 33 1
12 36 1
12 42 1
13 14 2
13 15 2
13 31 1
14 15 2
14 32 1
15 33 1
16 17 2
16 18 2
16 22 1
16 25 1
16 37 1
16 40 1
17 18 2
17 23 1
17 26 1
17 38 1
17 41 1
18 24 1
18 27 1
18 39 1
18 42 1
19 20 2
19 21 2
19 22 1
19 28 1
19 37 1
20 21 2
20 23 1
20 29 1
20 38 1
21 24 1
21 30 1
21 39 1
22 23 2
22 24 2
22 28 1
22 31 1
23 24 2
23 29 1
23 32 1
24 30 1
24 33 1
25 26 2
25 27 2
25 28 1
25 40 1
26 27 2
26 29 1
26 41 1
27 30 1
27 42 1
28 29 2
28 30 2
28 37 1
29 30 2
29 38 1
30 39 1
31 32 2
31 33 2
32 33 2
34 35 2
34 36 2
34 40 1
35 36 2
35 41 1
36 42 1
37 38 2
37 39 2
37 40 1
38 39 2
38 41 1
39 42 1
40 41 2
40 42 2
41 42 2
