78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 6
77 77 6
78 78 6
1 2 2
1 3 2
1 16 1
1 19 1
1 25 1
1 40 1
1 73 1
2 3 2
2 17 1
2 20 1
2 26 1
2 41 1
2 74 1
3 18 1
3 21 1
3 27 1
3 42 1
3 75 1
4 5 2
4 6 2
4 16 1
4 19 1
4 43 1
4 55 1
4 70 1
5 6 2
5 17 1
5 20 1
5 44 1
5 56 1
5 71 1
6 18 1
6 21 1
6 45 1
6 57 1
6 72 1
7 8 2
7 9 2
7 22 1
7 61 1
7 64 1
7 70 1
7 73 1
8 9 2
8 23 1
8 62 1
8 65 1
8 71 1
8 74 1
9 24 1
9 63 1
9 66 1
9 72 1
9 75 1
10 11 2
10 12 2
10 31 1
10 34 1
10 43 1
10 58 1
10 70 1
11 12 2
11 32 1
11 35 1
11 44 1
11 59 1
11 71 1
12 33 1
12 36 1
12 45 1
12 60 1
12 72 1
13 14 2
13 15 2
13 25 1
13 28 1
13 49 1
13 58 1
13 67 1
14 15 2
14 26 1
14 29 1
14 50 1
14 59 1
14 68 1
15 27 1
15 30 1
15 51 1
15 60 1
15 69 1
16 17 2
16 18 2
16 31 1
16 40 1
16 55 1
17 18 2
17 32 1
17 41 1
17 56 1
18 33 1
18 42 1
18 57 1
19 20 2
19 21 2
19 55 1
19 64 1
19 67 1
20 21 2
20 56 1
20 65 1
20 68 1
21 57 1
21 66 1
21 69 1
22 23 2
22 24 2
22 37 1
22 40 1
22 70 1
22 73 1
23 24 2
23 38 1
23 41 1
23 71 1
23 74 1
24 39 1
24 42 1
24 72 1
24 75 1
25 26 2
25 27 2
25 31 1
25 34 1
25 43 1
26 27 2
26 32 1
26 35 1
26 44 1
27 33 1
27 36 1
27 45 1
28 29 2
28 30 2
28 34 1
28 61 1
28 70 1
28 76 1
29 30 2
29 35 1
29 62 1
29 71 1
29 77 1
30 36 1
30 63 1
30 72 1
30 78 1
31 32 2
31 33 2
31 52 1
31 55 1
32 33 2
32 53 1
32 56 1
33 54 1
33 57 1
34 35 2
34 36 2
34 76 1
35 36 2
35 77 1
36 78 1
37 38 2
37 39 2
37 46 1
37 52 1
37 58 1
37 64 1
38 39 2
38 47 1
38 53 1
38 59 1
38 65 1
39 48 1
39 54 1
39 60 1
39 66 1
40 41 2
40 42 2
40 46 1
40 61 1
41 42 2
41 47 1
41 62 1
42 48 1
42 63 1
43 44 2
43 45 2
43 58 1
43 73 1
44 45 2
44 59 1
44 74 1
45 60 1
45 75 1
46 47 2
46 48 2
46 52 1
46 61 1
47 48 2
47 53 1
47 62 1
48 54 1
48 63 1
49 50 2
49 51 2
49 55 1
49 58 1
49 67 1
49 73 1
50 51 2
50 56 1
50 59 1
50 68 1
50 74 1
51 57 1
51 60 1
51 69 1
51 75 1
52 53 2
52 54 2
52 76 1
53 54 2
53 77 1
54 78 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
59 60 2
61 62 2
61 63 2
61 76 1
62 63 2
62 77 1
63 78 1
64 65 2
64 66 2
64 67 1
65 66 2
65 68 1
66 69 1
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
