78 336
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 5
20 20 5
21 21 5
22 22 6
23 23 6
24 24 6
25 25 5
26 26 5
27 27 5
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 5
71 71 5
72 72 5
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 4 1
1 22 1
1 37 1
1 43 1
1 58 1
2 3 2
2 5 1
2 23 1
2 38 1
2 44 1
2 59 1
3 6 1
3 24 1
3 39 1
3 45 1
3 60 1
4 5 2
4 6 2
4 13 1
4 34 1
4 46 1
4 55 1
5 6 2
5 14 1
5 35 1
5 47 1
5 56 1
6 15 1
6 36 1
6 48 1
6 57 1
7 8 2
7 9 2
7 31 1
7 34 1
7 46 1
7 52 1
8 9 2
8 32 1
8 35 1
8 47 1
8 53 1
9 33 1
9 36 1
9 48 1
9 54 1
10 11 2
10 12 2
10 16 1
10 31 1
10 43 1
10 58 1
10 76 1
11 12 2
11 17 1
11 32 1
11 44 1
11 59 1
11 77 1
12 18 1
12 33 1
12 45 1
12 60 1
12 78 1
13 14 2
13 15 2
13 34 1
13 64 1
13 70 1
13 73 1
14 15 2
14 35 1
14 65 1
14 71 1
14 74 1
15 36 1
15 66 1
15 72 1
15 75 1
16 17 2
16 18 2
16 28 1
16 34 1
16 55 1
16 76 1
17 18 2
17 29 1
17 35 1
17 56 1
17 77 1
18 30 1
18 36 1
18 57 1
18 78 1
19 20 2
19 21 2
19 31 1
19 34 1
19 37 1
20 21 2
20 32 1
20 35 1
20 38 1
21 33 1
21 36 1
21 39 1
22 23 2
22 24 2
22 31 1
22 49 1
22 61 1
23 24 2
23 32 1
23 50 1
23 62 1
24 33 1
24 51 1
24 63 1
25 26 2
25 27 2
25 37 1
25 67 1
25 70 1
26 27 2
26 38 1
26 68 1
26 71 1
27 39 1
27 69 1
27 72 1
28 29 2
28 30 2
28 46 1
28 55 1
28 61 1
28 64 1
29 30 2
29 47 1
29 56 1
29 62 1
29 65 1
30 48 1
30 57 1
30 63 1
30 66 1
31 32 2
31 33 2
31 55 1
32 33 2
32 56 1
33 57 1
34 35 2
34 36 2
35 36 2
37 38 2
37 39 2
37 43 1
37 55 1
38 39 2
38 44 1
38 56 1
39 45 1
39 57 1
40 41 2
40 42 2
40 49 1
40 52 1
40 67 1
40 73 1
40 76 1
41 42 2
41 50 1
41 53 1
41 68 1
41 74 1
41 77 1
42 51 1
42 54 1
42 69 1
42 75 1
42 78 1
43 44 2
43 45 2
43 61 1
43 67 1
44 45 2
44 62 1
44 68 1
45 63 1
45 69 1
46 47 2
46 48 2
46 64 1
46 76 1
47 48 2
47 65 1
47 77 1
48 66 1
48 78 1
49 50 2
49 51 2
49 58 1
49 61 1
49 73 1
50 51 2
50 59 1
50 62 1
50 74 1
51 60 1
51 63 1
51 75 1
52 53 2
52 54 2
52 58 1
52 64 1
53 54 2
53 59 1
53 65 1
54 60 1
54 66 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 67 1
59 60 2
59 68 1
60 69 1
61 62 2
61 63 2
61 64 1
62 63 2
62 65 1
63 66 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
73 76 1
74 75 2
74 77 1
75 78 1
76 77 2
76 78 2
77 78 2
