60 255
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 6
59 59 6
60 60 6
1 2 2
1 3 2
1 7 1
1 19 1
1 37 1
1 43 1
2 3 2
2 8 1
2 20 1
2 38 1
2 44 1
3 9 1
3 21 1
3 39 1
3 45 1
4 5 2
4 6 2
4 22 1
4 34 1
4 46 1
4 52 1
4 58 1
5 6 2
5 23 1
5 35 1
5 47 1
5 53 1
5 59 1
6 24 1
6 36 1
6 48 1
6 54 1
6 60 1
7 8 2
7 9 2
7 10 1
7 25 1
7 37 1
8 9 2
8 11 1
8 26 1
8 38 1
9 12 1
9 27 1
9 39 1
10 11 2
10 12 2
10 19 1
10 25 1
10 40 1
10 58 1
11 12 2
11 20 1
11 26 1
11 41 1
11 59 1
12 21 1
12 27 1
12 42 1
12 60 1
13 14 2
13 15 2
13 34 1
13 49 1
13 52 1
13 58 1
14 15 2
14 35 1
14 50 1
14 53 1
14 59 1
15 36 1
15 51 1
15 54 1
15 60 1
16 17 2
16 18 2
16 25 1
16 31 1
16 40 1
16 46 1
16 49 1
17 18 2
17 26 1
17 32 1
17 41 1
17 47 1
17 50 1
18 27 1
18 33 1
18 42 1
18 48 1
18 51 1
19 20 2
19 21 2
19 25 1
19 37 1
19 49 1
20 21 2
20 26 1
20 38 1
20 50 1
21 27 1
21 39 1
21 51 1
22 23 2
22 24 2
22 34 1
22 46 1
22 52 1
23 24 2
23 35 1
23 47 1
23 53 1
24 36 1
24 48 1
24 54 1
25 26 2
25 27 2
25 28 1
26 27 2
26 29 1
27 30 1
28 29 2
28 30 2
28 31 1
28 43 1
28 55 1
29 30 2
29 32 1
29 44 1
29 56 1
30 33 1
30 45 1
30 57 1
31 32 2
31 33 2
31 37 1
31 52 1
32 33 2
32 38 1
32 53 1
33 39 1
33 54 1
34 35 2
34 36 2
34 40 1
34 52 1
35 36 2
35 41 1
35 53 1
36 42 1
36 54 1
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
40 43 1
40 58 1
41 42 2
41 44 1
41 59 1
42 45 1
42 60 1
43 44 2
43 45 2
43 46 1
43 55 1
44 45 2
44 47 1
44 56 1
45 48 1
45 57 1
46 47 2
46 48 2
46 55 1
47 48 2
47 56 1
48 57 1
49 50 2
49 51 2
49 55 1
50 51 2
50 56 1
51 57 1
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
59 60 2
