96 414
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 6
47 47 6
48 48 6
49 49 5
50 50 5
51 51 5
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 5
74 74 5
75 75 5
76 76 7
77 77 7
78 78 7
79 79 6
80 80 6
81 81 6
82 82 6
83 83 6
84 84 6
85 85 7
86 86 7
87 87 7
88 88 7
89 89 7
90 90 7
91 91 7
92 92 7
93 93 7
94 94 6
95 95 6
96 96 6
1 2 2
1 3 2
1 7 1
1 22 1
1 55 1
1 73 1
1 76 1
2 3 2
2 8 1
2 23 1
2 56 1
2 74 1
2 77 1
3 9 1
3 24 1
3 57 1
3 75 1
3 78 1
4 5 2
4 6 2
4 7 1
4 16 1
4 37 1
4 76 1
4 91 1
5 6 2
5 8 1
5 17 1
5 38 1
5 77 1
5 92 1
6 9 1
6 18 1
6 39 1
6 78 1
6 93 1
7 8 2
7 9 2
7 10 1
7 55 1
7 82 1
8 9 2
8 11 1
8 56 1
8 83 1
9 12 1
9 57 1
9 84 1
10 11 2
10 12 2
10 13 1
10 37 1
10 46 1
10 58 1
11 12 2
11 14 1
11 38 1
11 47 1
11 59 1
12 15 1
12 39 1
12 48 1
12 60 1
13 14 2
13 15 2
13 28 1
13 34 1
13 37 1
13 67 1
14 15 2
14 29 1
14 35 1
14 38 1
14 68 1
15 30 1
15 36 1
15 39 1
15 69 1
16 17 2
16 18 2
16 55 1
16 61 1
16 79 1
16 85 1
17 18 2
17 56 1
17 62 1
17 80 1
17 86 1
18 57 1
18 63 1
18 81 1
18 87 1
19 20 2
19 21 2
19 31 1
19 34 1
19 52 1
19 70 1
20 21 2
20 32 1
20 35 1
20 53 1
20 71 1
21 33 1
21 36 1
21 54 1
21 72 1
22 23 2
22 24 2
22 25 1
22 61 1
22 88 1
22 94 1
23 24 2
23 26 1
23 62 1
23 89 1
23 95 1
24 27 1
24 63 1
24 90 1
24 96 1
25 26 2
25 27 2
25 28 1
25 40 1
25 70 1
25 88 1
26 27 2
26 29 1
26 41 1
26 71 1
26 89 1
27 30 1
27 42 1
27 72 1
27 90 1
28 29 2
28 30 2
28 40 1
28 55 1
28 67 1
29 30 2
29 41 1
29 56 1
29 68 1
30 42 1
30 57 1
30 69 1
31 32 2
31 33 2
31 55 1
31 67 1
31 85 1
31 91 1
32 33 2
32 56 1
32 68 1
32 86 1
32 92 1
33 57 1
33 69 1
33 87 1
33 93 1
34 35 2
34 36 2
34 40 1
34 49 1
34 73 1
35 36 2
35 41 1
35 50 1
35 74 1
36 42 1
36 51 1
36 75 1
37 38 2
37 39 2
37 43 1
38 39 2
38 44 1
39 45 1
40 41 2
40 42 2
40 79 1
40 85 1
41 42 2
41 80 1
41 86 1
42 81 1
42 87 1
43 44 2
43 45 2
43 52 1
43 58 1
43 70 1
44 45 2
44 53 1
44 59 1
44 71 1
45 54 1
45 60 1
45 72 1
46 47 2
46 48 2
46 64 1
46 67 1
46 82 1
47 48 2
47 65 1
47 68 1
47 83 1
48 66 1
48 69 1
48 84 1
49 50 2
49 51 2
49 64 1
49 94 1
50 51 2
50 65 1
50 95 1
51 66 1
51 96 1
52 53 2
52 54 2
52 76 1
52 91 1
53 54 2
53 77 1
53 92 1
54 78 1
54 93 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 70 1
58 76 1
58 88 1
59 60 2
59 71 1
59 77 1
59 89 1
60 72 1
60 78 1
60 90 1
61 62 2
61 63 2
61 76 1
61 85 1
61 94 1
62 63 2
62 77 1
62 86 1
62 95 1
63 78 1
63 87 1
63 96 1
64 65 2
64 66 2
64 67 1
64 73 1
64 88 1
65 66 2
65 68 1
65 74 1
65 89 1
66 69 1
66 75 1
66 90 1
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
70 79 1
71 72 2
71 80 1
72 81 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
79 80 2
79 81 2
79 91 1
80 81 2
80 92 1
81 93 1
82 83 2
82 84 2
82 88 1
82 94 1
83 84 2
83 89 1
83 95 1
84 90 1
84 96 1
85 86 2
85 87 2
85 91 1
86 87 2
86 92 1
87 93 1
88 89 2
88 90 2
89 90 2
91 92 2
91 93 2
92 93 2
94 95 2
94 96 2
95 96 2
