78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 5
53 53 5
54 54 5
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 6
71 71 6
72 72 6
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 7 1
1 28 1
1 40 1
1 64 1
1 73 1
2 3 2
2 8 1
2 29 1
2 41 1
2 65 1
2 74 1
3 9 1
3 30 1
3 42 1
3 66 1
3 75 1
4 5 2
4 6 2
4 25 1
4 31 1
4 61 1
4 73 1
4 76 1
5 6 2
5 26 1
5 32 1
5 62 1
5 74 1
5 77 1
6 27 1
6 33 1
6 63 1
6 75 1
6 78 1
7 8 2
7 9 2
7 22 1
7 31 1
7 64 1
8 9 2
8 23 1
8 32 1
8 65 1
9 24 1
9 33 1
9 66 1
10 11 2
10 12 2
10 22 1
10 25 1
10 64 1
10 70 1
11 12 2
11 23 1
11 26 1
11 65 1
11 71 1
12 24 1
12 27 1
12 66 1
12 72 1
13 14 2
13 15 2
13 19 1
13 43 1
13 49 1
13 64 1
13 70 1
14 15 2
14 20 1
14 44 1
14 50 1
14 65 1
14 71 1
15 21 1
15 45 1
15 51 1
15 66 1
15 72 1
16 17 2
16 18 2
16 37 1
16 52 1
16 58 1
16 61 1
16 67 1
17 18 2
17 38 1
17 53 1
17 59 1
17 62 1
17 68 1
18 39 1
18 54 1
18 60 1
18 63 1
18 69 1
19 20 2
19 21 2
19 28 1
19 43 1
19 52 1
19 55 1
20 21 2
20 29 1
20 44 1
20 53 1
20 56 1
21 30 1
21 45 1
21 54 1
21 57 1
22 23 2
22 24 2
22 28 1
22 46 1
22 70 1
23 24 2
23 29 1
23 47 1
23 71 1
24 30 1
24 48 1
24 72 1
25 26 2
25 27 2
25 46 1
25 58 1
25 61 1
26 27 2
26 47 1
26 59 1
26 62 1
27 48 1
27 60 1
27 63 1
28 29 2
28 30 2
28 76 1
29 30 2
29 77 1
30 78 1
31 32 2
31 33 2
31 43 1
31 49 1
31 73 1
32 33 2
32 44 1
32 50 1
32 74 1
33 45 1
33 51 1
33 75 1
34 35 2
34 36 2
34 37 1
34 43 1
34 46 1
34 58 1
34 76 1
35 36 2
35 38 1
35 44 1
35 47 1
35 59 1
35 77 1
36 39 1
36 45 1
36 48 1
36 60 1
36 78 1
37 38 2
37 39 2
37 40 1
37 55 1
37 76 1
38 39 2
38 41 1
38 56 1
38 77 1
39 42 1
39 57 1
39 78 1
40 41 2
40 42 2
40 55 1
40 58 1
40 73 1
41 42 2
41 56 1
41 59 1
41 74 1
42 57 1
42 60 1
42 75 1
43 44 2
43 45 2
43 55 1
44 45 2
44 56 1
45 57 1
46 47 2
46 48 2
46 52 1
46 67 1
47 48 2
47 53 1
47 68 1
48 54 1
48 69 1
49 50 2
49 51 2
49 64 1
49 67 1
49 70 1
50 51 2
50 65 1
50 68 1
50 71 1
51 66 1
51 69 1
51 72 1
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
55 67 1
56 57 2
56 68 1
57 69 1
58 59 2
58 60 2
58 73 1
59 60 2
59 74 1
60 75 1
61 62 2
61 63 2
61 67 1
61 76 1
62 63 2
62 68 1
62 77 1
63 69 1
63 78 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
68 69 2
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
