60 258
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 6
26 26 6
27 27 6
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 6
50 50 6
51 51 6
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 6
59 59 6
60 60 6
1 2 2
1 3 2
1 4 1
1 7 1
1 13 1
1 25 1
1 46 1
2 3 2
2 5 1
2 8 1
2 14 1
2 26 1
2 47 1
3 6 1
3 9 1
3 15 1
3 27 1
3 48 1
4 5 2
4 6 2
4 22 1
4 34 1
4 43 1
4 58 1
5 6 2
5 23 1
5 35 1
5 44 1
5 59 1
6 24 1
6 36 1
6 45 1
6 60 1
7 8 2
7 9 2
7 10 1
7 13 1
7 19 1
7 58 1
8 9 2
8 11 1
8 14 1
8 20 1
8 59 1
9 12 1
9 15 1
9 21 1
9 60 1
10 11 2
10 12 2
10 19 1
10 22 1
10 37 1
10 55 1
11 12 2
11 20 1
11 23 1
11 38 1
11 56 1
12 21 1
12 24 1
12 39 1
12 57 1
13 14 2
13 15 2
13 25 1
13 58 1
14 15 2
14 26 1
14 59 1
15 27 1
15 60 1
16 17 2
16 18 2
16 28 1
16 31 1
16 37 1
16 40 1
16 46 1
17 18 2
17 29 1
17 32 1
17 38 1
17 41 1
17 47 1
18 30 1
18 33 1
18 39 1
18 42 1
18 48 1
19 20 2
19 21 2
19 28 1
19 31 1
19 46 1
20 21 2
20 29 1
20 32 1
20 47 1
21 30 1
21 33 1
21 48 1
22 23 2
22 24 2
22 46 1
22 49 1
23 24 2
23 47 1
23 50 1
24 48 1
24 51 1
25 26 2
25 27 2
25 31 1
25 52 1
26 27 2
26 32 1
26 53 1
27 33 1
27 54 1
28 29 2
28 30 2
28 34 1
28 49 1
29 30 2
29 35 1
29 50 1
30 36 1
30 51 1
31 32 2
31 33 2
31 43 1
31 52 1
32 33 2
32 44 1
32 53 1
33 45 1
33 54 1
34 35 2
34 36 2
34 43 1
34 49 1
34 58 1
35 36 2
35 44 1
35 50 1
35 59 1
36 45 1
36 51 1
36 60 1
37 38 2
37 39 2
37 40 1
37 52 1
38 39 2
38 41 1
38 53 1
39 42 1
39 54 1
40 41 2
40 42 2
40 43 1
40 49 1
40 55 1
41 42 2
41 44 1
41 50 1
41 56 1
42 45 1
42 51 1
42 57 1
43 44 2
43 45 2
43 55 1
44 45 2
44 56 1
45 57 1
46 47 2
46 48 2
46 55 1
47 48 2
47 56 1
48 57 1
49 50 2
49 51 2
50 51 2
52 53 2
52 54 2
52 55 1
53 54 2
53 56 1
54 57 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
59 60 2
