78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 5
59 59 5
60 60 5
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 4 1
1 13 1
1 52 1
1 64 1
1 76 1
2 3 2
2 5 1
2 14 1
2 53 1
2 65 1
2 77 1
3 6 1
3 15 1
3 54 1
3 66 1
3 78 1
4 5 2
4 6 2
4 16 1
4 34 1
4 37 1
4 49 1
5 6 2
5 17 1
5 35 1
5 38 1
5 50 1
6 18 1
6 36 1
6 39 1
6 51 1
7 8 2
7 9 2
7 22 1
7 31 1
7 37 1
7 61 1
8 9 2
8 23 1
8 32 1
8 38 1
8 62 1
9 24 1
9 33 1
9 39 1
9 63 1
10 11 2
10 12 2
10 22 1
10 40 1
10 58 1
10 73 1
10 76 1
11 12 2
11 23 1
11 41 1
11 59 1
11 74 1
11 77 1
12 24 1
12 42 1
12 60 1
12 75 1
12 78 1
13 14 2
13 15 2
13 19 1
13 31 1
13 43 1
13 67 1
14 15 2
14 20 1
14 32 1
14 44 1
14 68 1
15 21 1
15 33 1
15 45 1
15 69 1
16 17 2
16 18 2
16 37 1
16 40 1
16 58 1
16 70 1
17 18 2
17 38 1
17 41 1
17 59 1
17 71 1
18 39 1
18 42 1
18 60 1
18 72 1
19 20 2
19 21 2
19 25 1
19 28 1
19 64 1
19 76 1
20 21 2
20 26 1
20 29 1
20 65 1
20 77 1
21 27 1
21 30 1
21 66 1
21 78 1
22 23 2
22 24 2
22 31 1
22 37 1
22 52 1
23 24 2
23 32 1
23 38 1
23 53 1
24 33 1
24 39 1
24 54 1
25 26 2
25 27 2
25 28 1
25 52 1
25 55 1
25 70 1
26 27 2
26 29 1
26 53 1
26 56 1
26 71 1
27 30 1
27 54 1
27 57 1
27 72 1
28 29 2
28 30 2
28 34 1
28 67 1
28 76 1
29 30 2
29 35 1
29 68 1
29 77 1
30 36 1
30 69 1
30 78 1
31 32 2
31 33 2
31 46 1
31 49 1
32 33 2
32 47 1
32 50 1
33 48 1
33 51 1
34 35 2
34 36 2
34 37 1
34 46 1
34 73 1
35 36 2
35 38 1
35 47 1
35 74 1
36 39 1
36 48 1
36 75 1
37 38 2
37 39 2
38 39 2
40 41 2
40 42 2
40 55 1
40 61 1
40 76 1
41 42 2
41 56 1
41 62 1
41 77 1
42 57 1
42 63 1
42 78 1
43 44 2
43 45 2
43 49 1
43 55 1
43 61 1
43 64 1
44 45 2
44 50 1
44 56 1
44 62 1
44 65 1
45 51 1
45 57 1
45 63 1
45 66 1
46 47 2
46 48 2
46 55 1
46 73 1
47 48 2
47 56 1
47 74 1
48 57 1
48 75 1
49 50 2
49 51 2
49 61 1
49 73 1
50 51 2
50 62 1
50 74 1
51 63 1
51 75 1
52 53 2
52 54 2
52 64 1
52 70 1
53 54 2
53 65 1
53 71 1
54 66 1
54 72 1
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
58 70 1
59 60 2
59 71 1
60 72 1
61 62 2
61 63 2
61 64 1
62 63 2
62 65 1
63 66 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
67 70 1
67 73 1
68 69 2
68 71 1
68 74 1
69 72 1
69 75 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
