78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 6
41 41 6
42 42 6
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 6
62 62 6
63 63 6
64 64 6
65 65 6
66 66 6
67 67 6
68 68 6
69 69 6
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 4 1
1 25 1
1 31 1
1 37 1
1 55 1
2 3 2
2 5 1
2 26 1
2 32 1
2 38 1
2 56 1
3 6 1
3 27 1
3 33 1
3 39 1
3 57 1
4 5 2
4 6 2
4 7 1
4 25 1
4 37 1
4 40 1
5 6 2
5 8 1
5 26 1
5 38 1
5 41 1
6 9 1
6 27 1
6 39 1
6 42 1
7 8 2
7 9 2
7 13 1
7 34 1
7 43 1
7 49 1
8 9 2
8 14 1
8 35 1
8 44 1
8 50 1
9 15 1
9 36 1
9 45 1
9 51 1
10 11 2
10 12 2
10 19 1
10 22 1
10 34 1
10 64 1
10 73 1
11 12 2
11 20 1
11 23 1
11 35 1
11 65 1
11 74 1
12 21 1
12 24 1
12 36 1
12 66 1
12 75 1
13 14 2
13 15 2
13 31 1
13 34 1
13 64 1
13 73 1
14 15 2
14 32 1
14 35 1
14 65 1
14 74 1
15 33 1
15 36 1
15 66 1
15 75 1
16 17 2
16 18 2
16 22 1
16 49 1
16 58 1
16 64 1
16 73 1
17 18 2
17 23 1
17 50 1
17 59 1
17 65 1
17 74 1
18 24 1
18 51 1
18 60 1
18 66 1
18 75 1
19 20 2
19 21 2
19 22 1
19 67 1
19 76 1
20 21 2
20 23 1
20 68 1
20 77 1
21 24 1
21 69 1
21 78 1
22 23 2
22 24 2
22 55 1
22 76 1
23 24 2
23 56 1
23 77 1
24 57 1
24 78 1
25 26 2
25 27 2
25 28 1
25 31 1
25 73 1
26 27 2
26 29 1
26 32 1
26 74 1
27 30 1
27 33 1
27 75 1
28 29 2
28 30 2
28 34 1
28 37 1
28 40 1
28 76 1
29 30 2
29 35 1
29 38 1
29 41 1
29 77 1
30 36 1
30 39 1
30 42 1
30 78 1
31 32 2
31 33 2
31 61 1
32 33 2
32 62 1
33 63 1
34 35 2
34 36 2
34 46 1
35 36 2
35 47 1
36 48 1
37 38 2
37 39 2
37 43 1
37 70 1
38 39 2
38 44 1
38 71 1
39 45 1
39 72 1
40 41 2
40 42 2
40 43 1
40 49 1
41 42 2
41 44 1
41 50 1
42 45 1
42 51 1
43 44 2
43 45 2
43 46 1
43 52 1
44 45 2
44 47 1
44 53 1
45 48 1
45 54 1
46 47 2
46 48 2
46 49 1
46 52 1
46 58 1
47 48 2
47 50 1
47 53 1
47 59 1
48 51 1
48 54 1
48 60 1
49 50 2
49 51 2
49 70 1
50 51 2
50 71 1
51 72 1
52 53 2
52 54 2
52 55 1
52 64 1
52 70 1
53 54 2
53 56 1
53 65 1
53 71 1
54 57 1
54 66 1
54 72 1
55 56 2
55 57 2
55 61 1
55 73 1
56 57 2
56 62 1
56 74 1
57 63 1
57 75 1
58 59 2
58 60 2
58 61 1
58 67 1
58 76 1
59 60 2
59 62 1
59 68 1
59 77 1
60 63 1
60 69 1
60 78 1
61 62 2
61 63 2
61 67 1
62 63 2
62 68 1
63 69 1
64 65 2
64 66 2
65 66 2
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
70 76 1
71 72 2
71 77 1
72 78 1
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
