78 336
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 5
41 41 5
42 42 5
43 43 6
44 44 6
45 45 6
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 6
71 71 6
72 72 6
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 19 1
1 22 1
1 34 1
1 55 1
1 73 1
2 3 2
2 20 1
2 23 1
2 35 1
2 56 1
2 74 1
3 21 1
3 24 1
3 36 1
3 57 1
3 75 1
4 5 2
4 6 2
4 10 1
4 28 1
4 37 1
4 61 1
4 64 1
5 6 2
5 11 1
5 29 1
5 38 1
5 62 1
5 65 1
6 12 1
6 30 1
6 39 1
6 63 1
6 66 1
7 8 2
7 9 2
7 25 1
7 58 1
7 61 1
7 67 1
7 76 1
8 9 2
8 26 1
8 59 1
8 62 1
8 68 1
8 77 1
9 27 1
9 60 1
9 63 1
9 69 1
9 78 1
10 11 2
10 12 2
10 34 1
10 40 1
10 46 1
11 12 2
11 35 1
11 41 1
11 47 1
12 36 1
12 42 1
12 48 1
13 14 2
13 15 2
13 34 1
13 46 1
13 55 1
13 67 1
13 76 1
14 15 2
14 35 1
14 47 1
14 56 1
14 68 1
14 77 1
15 36 1
15 48 1
15 57 1
15 69 1
15 78 1
16 17 2
16 18 2
16 25 1
16 28 1
16 37 1
16 43 1
17 18 2
17 26 1
17 29 1
17 38 1
17 44 1
18 27 1
18 30 1
18 39 1
18 45 1
19 20 2
19 21 2
19 37 1
19 52 1
19 70 1
20 21 2
20 38 1
20 53 1
20 71 1
21 39 1
21 54 1
21 72 1
22 23 2
22 24 2
22 43 1
22 46 1
22 49 1
22 64 1
23 24 2
23 44 1
23 47 1
23 50 1
23 65 1
24 45 1
24 48 1
24 51 1
24 66 1
25 26 2
25 27 2
25 28 1
25 49 1
25 67 1
26 27 2
26 29 1
26 50 1
26 68 1
27 30 1
27 51 1
27 69 1
28 29 2
28 30 2
28 49 1
29 30 2
29 50 1
30 51 1
31 32 2
31 33 2
31 37 1
31 46 1
31 52 1
31 58 1
31 61 1
32 33 2
32 38 1
32 47 1
32 53 1
32 59 1
32 62 1
33 39 1
33 48 1
33 54 1
33 60 1
33 63 1
34 35 2
34 36 2
34 49 1
34 55 1
35 36 2
35 50 1
35 56 1
36 51 1
36 57 1
37 38 2
37 39 2
37 43 1
38 39 2
38 44 1
39 45 1
40 41 2
40 42 2
40 58 1
40 73 1
41 42 2
41 59 1
41 74 1
42 60 1
42 75 1
43 44 2
43 45 2
43 76 1
44 45 2
44 77 1
45 78 1
46 47 2
46 48 2
46 73 1
47 48 2
47 74 1
48 75 1
49 50 2
49 51 2
49 70 1
50 51 2
50 71 1
51 72 1
52 53 2
52 54 2
52 58 1
52 61 1
52 67 1
53 54 2
53 59 1
53 62 1
53 68 1
54 60 1
54 63 1
54 69 1
55 56 2
55 57 2
55 76 1
56 57 2
56 77 1
57 78 1
58 59 2
58 60 2
58 73 1
59 60 2
59 74 1
60 75 1
61 62 2
61 63 2
61 64 1
62 63 2
62 65 1
63 66 1
64 65 2
64 66 2
64 70 1
64 76 1
65 66 2
65 71 1
65 77 1
66 72 1
66 78 1
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
