78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 6
23 23 6
24 24 6
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 6
44 44 6
45 45 6
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 6
65 65 6
66 66 6
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 7
74 74 7
75 75 7
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 28 1
1 34 1
1 55 1
1 61 1
1 67 1
2 3 2
2 29 1
2 35 1
2 56 1
2 62 1
2 68 1
3 30 1
3 36 1
3 57 1
3 63 1
3 69 1
4 5 2
4 6 2
4 10 1
4 19 1
4 43 1
4 58 1
4 67 1
5 6 2
5 11 1
5 20 1
5 44 1
5 59 1
5 68 1
6 12 1
6 21 1
6 45 1
6 60 1
6 69 1
7 8 2
7 9 2
7 25 1
7 28 1
7 46 1
7 55 1
7 70 1
8 9 2
8 26 1
8 29 1
8 47 1
8 56 1
8 71 1
9 27 1
9 30 1
9 48 1
9 57 1
9 72 1
10 11 2
10 12 2
10 34 1
10 37 1
10 49 1
10 76 1
11 12 2
11 35 1
11 38 1
11 50 1
11 77 1
12 36 1
12 39 1
12 51 1
12 78 1
13 14 2
13 15 2
13 16 1
13 28 1
13 49 1
13 52 1
13 70 1
14 15 2
14 17 1
14 29 1
14 50 1
14 53 1
14 71 1
15 18 1
15 30 1
15 51 1
15 54 1
15 72 1
16 17 2
16 18 2
16 40 1
16 43 1
16 52 1
16 76 1
17 18 2
17 41 1
17 44 1
17 53 1
17 77 1
18 42 1
18 45 1
18 54 1
18 78 1
19 20 2
19 21 2
19 22 1
19 40 1
19 43 1
19 58 1
20 21 2
20 23 1
20 41 1
20 44 1
20 59 1
21 24 1
21 42 1
21 45 1
21 60 1
22 23 2
22 24 2
22 34 1
22 46 1
22 67 1
23 24 2
23 35 1
23 47 1
23 68 1
24 36 1
24 48 1
24 69 1
25 26 2
25 27 2
25 58 1
25 64 1
25 76 1
26 27 2
26 59 1
26 65 1
26 77 1
27 60 1
27 66 1
27 78 1
28 29 2
28 30 2
28 55 1
28 73 1
29 30 2
29 56 1
29 74 1
30 57 1
30 75 1
31 32 2
31 33 2
31 43 1
31 46 1
31 61 1
31 64 1
32 33 2
32 44 1
32 47 1
32 62 1
32 65 1
33 45 1
33 48 1
33 63 1
33 66 1
34 35 2
34 36 2
34 37 1
34 40 1
35 36 2
35 38 1
35 41 1
36 39 1
36 42 1
37 38 2
37 39 2
37 49 1
37 58 1
37 73 1
38 39 2
38 50 1
38 59 1
38 74 1
39 51 1
39 60 1
39 75 1
40 41 2
40 42 2
40 46 1
40 76 1
41 42 2
41 47 1
41 77 1
42 48 1
42 78 1
43 44 2
43 45 2
44 45 2
46 47 2
46 48 2
46 49 1
47 48 2
47 50 1
48 51 1
49 50 2
49 51 2
49 52 1
50 51 2
50 53 1
51 54 1
52 53 2
52 54 2
52 61 1
52 73 1
53 54 2
53 62 1
53 74 1
54 63 1
54 75 1
55 56 2
55 57 2
55 70 1
56 57 2
56 71 1
57 72 1
58 59 2
58 60 2
58 73 1
59 60 2
59 74 1
60 75 1
61 62 2
61 63 2
61 64 1
61 76 1
62 63 2
62 65 1
62 77 1
63 66 1
63 78 1
64 65 2
64 66 2
64 70 1
65 66 2
65 71 1
66 72 1
67 68 2
67 69 2
67 70 1
67 73 1
68 69 2
68 71 1
68 74 1
69 72 1
69 75 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
