42 183
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 5
20 20 5
21 21 5
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 4 1
1 7 1
1 16 1
1 34 1
1 40 1
2 3 2
2 5 1
2 8 1
2 17 1
2 35 1
2 41 1
3 6 1
3 9 1
3 18 1
3 36 1
3 42 1
4 5 2
4 6 2
4 7 1
4 10 1
4 19 1
4 22 1
5 6 2
5 8 1
5 11 1
5 20 1
5 23 1
6 9 1
6 12 1
6 21 1
6 24 1
7 8 2
7 9 2
7 16 1
7 22 1
7 25 1
8 9 2
8 17 1
8 23 1
8 26 1
9 18 1
9 24 1
9 27 1
10 11 2
10 12 2
10 28 1
10 37 1
10 40 1
11 12 2
11 29 1
11 38 1
11 41 1
12 30 1
12 39 1
12 42 1
13 14 2
13 15 2
13 16 1
13 19 1
13 31 1
13 34 1
13 40 1
14 15 2
14 17 1
14 20 1
14 32 1
14 35 1
14 41 1
15 18 1
15 21 1
15 33 1
15 36 1
15 42 1
16 17 2
16 18 2
16 31 1
16 37 1
17 18 2
17 32 1
17 38 1
18 33 1
18 39 1
19 20 2
19 21 2
19 22 1
20 21 2
20 23 1
21 24 1
22 23 2
22 24 2
22 28 1
22 31 1
23 24 2
23 29 1
23 32 1
24 30 1
24 33 1
25 26 2
25 27 2
25 28 1
25 31 1
25 34 1
25 40 1
26 27 2
26 29 1
26 32 1
26 35 1
26 41 1
27 30 1
27 33 1
27 36 1
27 42 1
28 29 2
28 30 2
28 34 1
29 30 2
29 35 1
30 36 1
31 32 2
31 33 2
31 37 1
32 33 2
32 38 1
33 39 1
34 35 2
34 36 2
34 37 1
35 36 2
35 38 1
36 39 1
37 38 2
37 39 2
37 40 1
38 39 2
38 41 1
39 42 1
40 41 2
40 42 2
41 42 2
