78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 6
32 32 6
33 33 6
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 6
47 47 6
48 48 6
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 7
56 56 7
57 57 7
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 5
74 74 5
75 75 5
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 37 1
1 43 1
1 58 1
1 64 1
1 76 1
2 3 2
2 38 1
2 44 1
2 59 1
2 65 1
2 77 1
3 39 1
3 45 1
3 60 1
3 66 1
3 78 1
4 5 2
4 6 2
4 13 1
4 28 1
4 46 1
4 70 1
4 76 1
5 6 2
5 14 1
5 29 1
5 47 1
5 71 1
5 77 1
6 15 1
6 30 1
6 48 1
6 72 1
6 78 1
7 8 2
7 9 2
7 16 1
7 28 1
7 34 1
7 61 1
8 9 2
8 17 1
8 29 1
8 35 1
8 62 1
9 18 1
9 30 1
9 36 1
9 63 1
10 11 2
10 12 2
10 13 1
10 25 1
10 40 1
10 67 1
10 73 1
11 12 2
11 14 1
11 26 1
11 41 1
11 68 1
11 74 1
12 15 1
12 27 1
12 42 1
12 69 1
12 75 1
13 14 2
13 15 2
13 55 1
13 64 1
14 15 2
14 56 1
14 65 1
15 57 1
15 66 1
16 17 2
16 18 2
16 22 1
16 37 1
16 49 1
16 70 1
17 18 2
17 23 1
17 38 1
17 50 1
17 71 1
18 24 1
18 39 1
18 51 1
18 72 1
19 20 2
19 21 2
19 22 1
19 37 1
19 52 1
19 55 1
19 58 1
20 21 2
20 23 1
20 38 1
20 53 1
20 56 1
20 59 1
21 24 1
21 39 1
21 54 1
21 57 1
21 60 1
22 23 2
22 24 2
22 37 1
22 43 1
22 61 1
23 24 2
23 38 1
23 44 1
23 62 1
24 39 1
24 45 1
24 63 1
25 26 2
25 27 2
25 40 1
25 52 1
25 61 1
25 64 1
26 27 2
26 41 1
26 53 1
26 62 1
26 65 1
27 42 1
27 54 1
27 63 1
27 66 1
28 29 2
28 30 2
28 31 1
28 49 1
28 52 1
29 30 2
29 32 1
29 50 1
29 53 1
30 33 1
30 51 1
30 54 1
31 32 2
31 33 2
31 43 1
31 55 1
31 67 1
32 33 2
32 44 1
32 56 1
32 68 1
33 45 1
33 57 1
33 69 1
34 35 2
34 36 2
34 40 1
34 46 1
34 49 1
34 70 1
35 36 2
35 41 1
35 47 1
35 50 1
35 71 1
36 42 1
36 48 1
36 51 1
36 72 1
37 38 2
37 39 2
37 76 1
38 39 2
38 77 1
39 78 1
40 41 2
40 42 2
40 55 1
40 70 1
41 42 2
41 56 1
41 71 1
42 57 1
42 72 1
43 44 2
43 45 2
43 58 1
43 76 1
44 45 2
44 59 1
44 77 1
45 60 1
45 78 1
46 47 2
46 48 2
46 49 1
46 58 1
47 48 2
47 50 1
47 59 1
48 51 1
48 60 1
49 50 2
49 51 2
49 67 1
50 51 2
50 68 1
51 69 1
52 53 2
52 54 2
52 58 1
52 61 1
53 54 2
53 59 1
53 62 1
54 60 1
54 63 1
55 56 2
55 57 2
55 73 1
56 57 2
56 74 1
57 75 1
58 59 2
58 60 2
59 60 2
61 62 2
61 63 2
61 67 1
62 63 2
62 68 1
63 69 1
64 65 2
64 66 2
64 70 1
64 73 1
65 66 2
65 71 1
65 74 1
66 72 1
66 75 1
67 68 2
67 69 2
67 76 1
68 69 2
68 77 1
69 78 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
