78 342
1 1 7
2 2 7
3 3 7
4 4 7
5 5 7
6 6 7
7 7 6
8 8 6
9 9 6
10 10 7
11 11 7
12 12 7
13 13 7
14 14 7
15 15 7
16 16 6
17 17 6
18 18 6
19 19 7
20 20 7
21 21 7
22 22 7
23 23 7
24 24 7
25 25 6
26 26 6
27 27 6
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 6
38 38 6
39 39 6
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 7
53 53 7
54 54 7
55 55 6
56 56 6
57 57 6
58 58 7
59 59 7
60 60 7
61 61 7
62 62 7
63 63 7
64 64 7
65 65 7
66 66 7
67 67 7
68 68 7
69 69 7
70 70 7
71 71 7
72 72 7
73 73 6
74 74 6
75 75 6
76 76 7
77 77 7
78 78 7
1 2 2
1 3 2
1 19 1
1 22 1
1 37 1
1 40 1
1 46 1
2 3 2
2 20 1
2 23 1
2 38 1
2 41 1
2 47 1
3 21 1
3 24 1
3 39 1
3 42 1
3 48 1
4 5 2
4 6 2
4 7 1
4 16 1
4 25 1
4 70 1
4 76 1
5 6 2
5 8 1
5 17 1
5 26 1
5 71 1
5 77 1
6 9 1
6 18 1
6 27 1
6 72 1
6 78 1
7 8 2
7 9 2
7 22 1
7 49 1
7 61 1
8 9 2
8 23 1
8 50 1
8 62 1
9 24 1
9 51 1
9 63 1
10 11 2
10 12 2
10 16 1
10 25 1
10 37 1
10 43 1
10 55 1
11 12 2
11 17 1
11 26 1
11 38 1
11 44 1
11 56 1
12 18 1
12 27 1
12 39 1
12 45 1
12 57 1
13 14 2
13 15 2
13 19 1
13 28 1
13 34 1
13 46 1
13 52 1
14 15 2
14 20 1
14 29 1
14 35 1
14 47 1
14 53 1
15 21 1
15 30 1
15 36 1
15 48 1
15 54 1
16 17 2
16 18 2
16 31 1
16 73 1
17 18 2
17 32 1
17 74 1
18 33 1
18 75 1
19 20 2
19 21 2
19 34 1
19 52 1
19 67 1
20 21 2
20 35 1
20 53 1
20 68 1
21 36 1
21 54 1
21 69 1
22 23 2
22 24 2
22 34 1
22 43 1
22 52 1
23 24 2
23 35 1
23 44 1
23 53 1
24 36 1
24 45 1
24 54 1
25 26 2
25 27 2
25 64 1
25 70 1
26 27 2
26 65 1
26 71 1
27 66 1
27 72 1
28 29 2
28 30 2
28 37 1
28 52 1
28 55 1
28 58 1
29 30 2
29 38 1
29 53 1
29 56 1
29 59 1
30 39 1
30 54 1
30 57 1
30 60 1
31 32 2
31 33 2
31 58 1
31 67 1
31 70 1
31 73 1
32 33 2
32 59 1
32 68 1
32 71 1
32 74 1
33 60 1
33 69 1
33 72 1
33 75 1
34 35 2
34 36 2
34 49 1
34 73 1
35 36 2
35 50 1
35 74 1
36 51 1
36 75 1
37 38 2
37 39 2
37 61 1
38 39 2
38 62 1
39 63 1
40 41 2
40 42 2
40 46 1
40 55 1
40 58 1
40 61 1
41 42 2
41 47 1
41 56 1
41 59 1
41 62 1
42 48 1
42 57 1
42 60 1
42 63 1
43 44 2
43 45 2
43 52 1
43 73 1
43 76 1
44 45 2
44 53 1
44 74 1
44 77 1
45 54 1
45 75 1
45 78 1
46 47 2
46 48 2
46 64 1
46 76 1
47 48 2
47 65 1
47 77 1
48 66 1
48 78 1
49 50 2
49 51 2
49 61 1
49 64 1
49 67 1
50 51 2
50 62 1
50 65 1
50 68 1
51 63 1
51 66 1
51 69 1
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
55 76 1
56 57 2
56 77 1
57 78 1
58 59 2
58 60 2
58 64 1
58 76 1
59 60 2
59 65 1
59 77 1
60 66 1
60 78 1
61 62 2
61 63 2
61 67 1
62 63 2
62 68 1
63 69 1
64 65 2
64 66 2
64 70 1
65 66 2
65 71 1
66 72 1
67 68 2
67 69 2
67 70 1
68 69 2
68 71 1
69 72 1
70 71 2
70 72 2
71 72 2
73 74 2
73 75 2
74 75 2
76 77 2
76 78 2
77 78 2
