60 255
1 1 7
2 2 7
3 3 7
4 4 6
5 5 6
6 6 6
7 7 6
8 8 6
9 9 6
10 10 6
11 11 6
12 12 6
13 13 6
14 14 6
15 15 6
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 6
29 29 6
30 30 6
31 31 7
32 32 7
33 33 7
34 34 7
35 35 7
36 36 7
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
43 43 7
44 44 7
45 45 7
46 46 7
47 47 7
48 48 7
49 49 7
50 50 7
51 51 7
52 52 6
53 53 6
54 54 6
55 55 7
56 56 7
57 57 7
58 58 4
59 59 4
60 60 4
1 2 2
1 3 2
1 22 1
1 28 1
1 31 1
1 34 1
1 55 1
2 3 2
2 23 1
2 29 1
2 32 1
2 35 1
2 56 1
3 24 1
3 30 1
3 33 1
3 36 1
3 57 1
4 5 2
4 6 2
4 31 1
4 34 1
4 40 1
4 52 1
5 6 2
5 32 1
5 35 1
5 41 1
5 53 1
6 33 1
6 36 1
6 42 1
6 54 1
7 8 2
7 9 2
7 10 1
7 16 1
7 25 1
7 37 1
8 9 2
8 11 1
8 17 1
8 26 1
8 38 1
9 12 1
9 18 1
9 27 1
9 39 1
10 11 2
10 12 2
10 16 1
10 37 1
10 55 1
11 12 2
11 17 1
11 38 1
11 56 1
12 18 1
12 39 1
12 57 1
13 14 2
13 15 2
13 25 1
13 43 1
13 46 1
13 55 1
14 15 2
14 26 1
14 44 1
14 47 1
14 56 1
15 27 1
15 45 1
15 48 1
15 57 1
16 17 2
16 18 2
16 19 1
16 40 1
16 49 1
17 18 2
17 20 1
17 41 1
17 50 1
18 21 1
18 42 1
18 51 1
19 20 2
19 21 2
19 40 1
19 49 1
19 58 1
20 21 2
20 41 1
20 50 1
20 59 1
21 42 1
21 51 1
21 60 1
22 23 2
22 24 2
22 43 1
22 49 1
22 52 1
22 55 1
23 24 2
23 44 1
23 50 1
23 53 1
23 56 1
24 45 1
24 51 1
24 54 1
24 57 1
25 26 2
25 27 2
25 28 1
25 43 1
25 49 1
26 27 2
26 29 1
26 44 1
26 50 1
27 30 1
27 45 1
27 51 1
28 29 2
28 30 2
28 31 1
28 37 1
29 30 2
29 32 1
29 38 1
30 33 1
30 39 1
31 32 2
31 33 2
31 46 1
31 52 1
32 33 2
32 47 1
32 53 1
33 48 1
33 54 1
34 35 2
34 36 2
34 37 1
34 46 1
34 55 1
35 36 2
35 38 1
35 47 1
35 56 1
36 39 1
36 48 1
36 57 1
37 38 2
37 39 2
37 52 1
38 39 2
38 53 1
39 54 1
40 41 2
40 42 2
40 43 1
40 46 1
41 42 2
41 44 1
41 47 1
42 45 1
42 48 1
43 44 2
43 45 2
43 58 1
44 45 2
44 59 1
45 60 1
46 47 2
46 48 2
46 49 1
47 48 2
47 50 1
48 51 1
49 50 2
49 51 2
50 51 2
52 53 2
52 54 2
53 54 2
55 56 2
55 57 2
56 57 2
58 59 2
58 60 2
59 60 2
