42 183
1 1 6
2 2 6
3 3 6
4 4 7
5 5 7
6 6 7
7 7 7
8 8 7
9 9 7
10 10 6
11 11 6
12 12 6
13 13 7
14 14 7
15 15 7
16 16 7
17 17 7
18 18 7
19 19 6
20 20 6
21 21 6
22 22 7
23 23 7
24 24 7
25 25 7
26 26 7
27 27 7
28 28 7
29 29 7
30 30 7
31 31 7
32 32 7
33 33 7
34 34 6
35 35 6
36 36 6
37 37 7
38 38 7
39 39 7
40 40 7
41 41 7
42 42 7
1 2 2
1 3 2
1 7 1
1 28 1
1 31 1
1 34 1
2 3 2
2 8 1
2 29 1
2 32 1
2 35 1
3 9 1
3 30 1
3 33 1
3 36 1
4 5 2
4 6 2
4 16 1
4 25 1
4 31 1
4 34 1
4 37 1
5 6 2
5 17 1
5 26 1
5 32 1
5 35 1
5 38 1
6 18 1
6 27 1
6 33 1
6 36 1
6 39 1
7 8 2
7 9 2
7 13 1
7 16 1
7 31 1
7 37 1
8 9 2
8 14 1
8 17 1
8 32 1
8 38 1
9 15 1
9 18 1
9 33 1
9 39 1
10 11 2
10 12 2
10 22 1
10 28 1
10 34 1
10 40 1
11 12 2
11 23 1
11 29 1
11 35 1
11 41 1
12 24 1
12 30 1
12 36 1
12 42 1
13 14 2
13 15 2
13 16 1
13 25 1
13 28 1
13 40 1
14 15 2
14 17 1
14 26 1
14 29 1
14 41 1
15 18 1
15 27 1
15 30 1
15 42 1
16 17 2
16 18 2
16 22 1
16 37 1
17 18 2
17 23 1
17 38 1
18 24 1
18 39 1
19 20 2
19 21 2
19 25 1
19 28 1
19 31 1
19 40 1
20 21 2
20 26 1
20 29 1
20 32 1
20 41 1
21 27 1
21 30 1
21 33 1
21 42 1
22 23 2
22 24 2
22 28 1
22 34 1
22 37 1
23 24 2
23 29 1
23 35 1
23 38 1
24 30 1
24 36 1
24 39 1
25 26 2
25 27 2
25 31 1
25 40 1
26 27 2
26 32 1
26 41 1
27 33 1
27 42 1
28 29 2
28 30 2
29 30 2
31 32 2
31 33 2
32 33 2
34 35 2
34 36 2
35 36 2
37 38 2
37 39 2
37 40 1
38 39 2
38 41 1
39 42 1
40 41 2
40 42 2
41 42 2
